,val,err_analyt,err_boot,framesA,framesB
b2917d9_d363fad_complex,-183.9533333333333,1.224395107948223,0.8415868858672765,,
151d931_b2917d9_ligand,120.35666666666667,0.4137365922257117,0.40704243060701967,,
151d931_b2917d9_complex,119.18666666666667,0.8102376748023565,0.8199541201133637,,
0551d34_b2917d9_ligand,27.290000000000003,0.5931282698209898,0.588069385870242,,
0551d34_b2917d9_complex,17.996666666666666,4.097689292528441,3.918709200533006,,
3cb0917_d363fad_ligand,310.67,1.0517980281847101,0.9586360834467149,,
3cb0917_d363fad_complex,314.0833333333333,4.258879609256577,2.322253820378951,,
d363fad_e996a33_ligand,-103.38999999999999,0.3338337225923743,0.3533167485374294,,
d363fad_e996a33_complex,-111.00333333333333,2.5353582612669,2.4179264294769056,,
40f93bc_b6facb2_ligand,-196.31000000000003,0.23778529920159933,0.25105440131850143,,
40f93bc_b6facb2_complex,-189.36666666666665,1.0042632837251675,0.9814183775165355,,
0681973_b6facb2_ligand,-289.52000000000004,0.6488940047504708,0.6259504336672588,,
0681973_b6facb2_complex,-295.74666666666667,1.5831006582408136,1.6125009312907947,,
0681973_dd057b1_ligand,-59.23,0.7981680348960992,0.7595997971783538,,
0681973_dd057b1_complex,-63.09666666666667,4.170708191627158,1.750576194974814,,
bc7848a_dd057b1_ligand,129.92333333333332,0.5553749688030513,0.5755446317525137,,
bc7848a_dd057b1_complex,124.57666666666667,2.2444742553306525,1.6363574211286807,,
151d931_f895b60_ligand,23.763333333333332,0.42820760844548816,0.4046567523830102,,
151d931_f895b60_complex,24.176666666666666,2.1240329811599308,2.0558392992250947,,
c10fa56_f895b60_ligand,-110.38333333333333,0.7768831778740699,0.7648577703465038,,
c10fa56_f895b60_complex,-101.80333333333334,2.7318111481562184,1.6821469956556754,,
9972075_f895b60_ligand,-0.4366666666666667,0.6872679172878382,0.6548985169288315,,
9972075_f895b60_complex,8.096666666666666,1.574080943851267,1.6693653660020686,,
06c56c5_151d931_ligand,-133.28,0.22146533741579758,0.22675957387310025,,
06c56c5_151d931_complex,-129.90666666666664,0.5286545212532833,0.5194853684432322,,
bc7848a_e996a33_ligand,-171.3066666666667,0.3491691399478826,0.34495530442636285,,
bc7848a_e996a33_complex,-175.79,1.5527781242786107,1.63633060406037,,
40f93bc_71596eb_ligand,-441.93666666666667,0.8880070198072387,0.8681295589449273,,
40f93bc_71596eb_complex,-435.84,2.8577587336031334,2.211260509299458,,
40f93bc_6eaede8_ligand,-379.5366666666667,0.5548120873103122,0.5969503955344441,,
40f93bc_6eaede8_complex,-379.47333333333336,2.412868074631083,1.6578591472875766,,
0551d34_0681973_ligand,82.99666666666667,0.7254475415848499,0.7173738440484613,,
0551d34_0681973_complex,88.32666666666667,1.9754769027123127,1.555507601196104,,
0551d34_67d7385_ligand,-50.06333333333333,0.9986575265702595,0.9865466685323434,,
0551d34_67d7385_complex,-51.24666666666667,1.3574955141903844,1.3485898577651187,,
c10fa56_d196d56_ligand,-63.973333333333336,0.8403997571139284,0.8338302815035177,,
c10fa56_d196d56_complex,-56.56,1.462077387186213,1.1502718834512071,,
8ac9b74_c10fa56_ligand,-20.566666666666666,0.678231131498731,0.689547321516213,,
8ac9b74_c10fa56_complex,-31.74,3.8649599089230966,3.577020673982301,,
c10fa56_c43895d_ligand,-631.0766666666667,1.2805713187045866,1.1141498583279257,,
c10fa56_c43895d_complex,-627.4266666666666,20.052232049276462,3.680692645957669,,
31ea4ce_71596eb_ligand,-459.6266666666666,1.2797165353523277,1.3002197370492938,,
31ea4ce_71596eb_complex,-461.17,3.3380861990325896,2.826403588814622,,
67d7385_71596eb_ligand,-402.32666666666665,0.6903920204522725,0.7129058199937485,,
67d7385_71596eb_complex,-402.4966666666666,10.383438849834471,4.75922387923558,,
3a5ec71_8ac9b74_ligand,-131.86666666666667,0.8869103563605052,0.8763325870896272,,
3a5ec71_8ac9b74_complex,-133.91,1.7143173311621989,1.7079275610442732,,
337ebab_a49ff60_ligand,61.84666666666667,0.4501749148873719,0.46830990728592015,,
337ebab_a49ff60_complex,66.59666666666666,1.3407275207514395,1.3727057538234164,,
9972075_a49ff60_ligand,75.86333333333334,0.6569234476913908,0.6458933602050352,,
9972075_a49ff60_complex,74.41333333333334,5.246949097460926,3.8874798991146724,,
932532b_a49ff60_ligand,-11.006666666666668,0.3326964591885944,0.33699748299508014,,
932532b_a49ff60_complex,-7.843333333333334,0.6265378194276117,0.5863159726425482,,
337ebab_9972075_ligand,-15.186666666666667,0.8871219752405525,0.8384177077945452,,
337ebab_9972075_complex,-25.75333333333333,7.766652385349937,7.312852395088507,,
d196d56_e36e8ac_ligand,109.65333333333332,2.122041978669033,2.103401806307694,,
d196d56_e36e8ac_complex,105.18666666666667,1.1658456156475694,1.284435826452286,,
8ac9b74_e36e8ac_ligand,26.22,1.3921750623653633,1.4002680309782929,,
8ac9b74_e36e8ac_complex,28.916666666666668,1.9173045048675745,1.8625427039741296,,
0681973_e36e8ac_ligand,12.200000000000001,0.4783911843693777,0.47617067718526324,,
0681973_e36e8ac_complex,3.483333333333333,0.9442501682283396,0.9197946313539564,,
06c56c5_31ea4ce_ligand,-37.416666666666664,0.24089030797788283,0.23924162520529993,,
06c56c5_31ea4ce_complex,-37.82,0.446800711138446,0.43180315220867366,,
31ea4ce_67d7385_ligand,-53.13,0.2136305960581387,0.2151671249421378,,
31ea4ce_67d7385_complex,-52.083333333333336,1.2478817713934025,1.2358728939160866,,
0681973_67d7385_ligand,-133.54666666666668,0.44161080157317323,0.44472326791381184,,
0681973_67d7385_complex,-138.05999999999997,3.3783471842764445,3.3190695106164534,,
396f6c0_c43895d_ligand,-74.2,0.5519299339123883,0.5347623874781954,,
396f6c0_c43895d_complex,-75.20333333333333,1.2734996328896062,1.2610864970703137,,
6eaede8_932532b_ligand,409.34,0.5767463310771851,0.5689416001111907,,
6eaede8_932532b_complex,403.6966666666667,1.266629292333827,1.2522470799104453,,
6eaede8_bc7848a_ligand,280.5733333333333,0.6608302301670842,0.642269436649104,,
6eaede8_bc7848a_complex,279.63999999999993,2.5948561386157603,1.7922695498256869,,
