,val,err_analyt,err_boot,framesA,framesB
b2917d9_d363fad_ligand,-187.06333333333336,0.5076060126802225,0.5102249402038118,,
151d931_b2917d9_complex,126.24333333333334,1.5444037499260603,1.2816402453505917,,
151d931_b2917d9_ligand,117.05666666666666,0.7111664091473695,0.7088381263166739,,
0551d34_b2917d9_complex,21.689999999999998,1.0536759561017028,1.0501125752258516,,
0551d34_b2917d9_ligand,24.51,0.6005250611380526,0.6018767107466259,,
3cb0917_d363fad_complex,364.47,2.686924385310407,2.6761389368202604,,
3cb0917_d363fad_ligand,366.16333333333336,1.2511012806229864,1.2306310418815771,,
d363fad_e996a33_complex,-94.62333333333333,1.939799238148253,1.9445715093988012,,
d363fad_e996a33_ligand,-87.45333333333333,0.3571405935466304,0.3925009478322559,,
40f93bc_b6facb2_complex,-189.1833333333333,2.1879392258042634,2.18035850200328,,
40f93bc_b6facb2_ligand,-196.26666666666665,0.2244297987682153,0.24374553590088952,,
0681973_b6facb2_complex,-298.57666666666665,2.0793078104974407,1.455860907944992,,
0681973_b6facb2_ligand,-290.06,0.43087723680026435,0.4126130908534965,,
0681973_dd057b1_complex,-110.30666666666666,3.1681707898110694,0.900424973134451,,
0681973_dd057b1_ligand,-93.54333333333334,0.5690461460242423,0.5864231805354964,,
bc7848a_dd057b1_complex,149.89,2.3766431035474054,1.0689658921054144,,
bc7848a_dd057b1_ligand,148.74,0.9358348916114883,0.9746007466550698,,
151d931_f895b60_complex,32.42666666666667,29.95552696986248,1.2822831116679658,,
151d931_f895b60_ligand,25.41333333333333,0.39683062736204777,0.38545695547752906,,
c10fa56_f895b60_complex,-74.52333333333333,25.611351826121354,4.8090544909281245,,
c10fa56_f895b60_ligand,-71.32666666666667,1.6840560750225524,1.726422179263327,,
9972075_f895b60_complex,-3.08,7.545250447633639,5.452440046777047,,
9972075_f895b60_ligand,3.3066666666666666,1.080705845655486,1.001308601680357,,
06c56c5_151d931_complex,-133.72666666666666,1.1863718572419852,1.1861787709866494,,
06c56c5_151d931_ligand,-134.97333333333333,0.8626051781793714,0.8620373529285633,,
bc7848a_e996a33_complex,-96.80333333333333,1.8657901007623225,1.8985991534810502,,
bc7848a_e996a33_ligand,-100.95333333333333,0.45739369748171177,0.4426007788430238,,
40f93bc_71596eb_complex,-377.83,47.483584230706334,4.887567370179836,,
40f93bc_71596eb_ligand,-376.5833333333333,0.4795769857050521,0.47945119692117577,,
40f93bc_6eaede8_complex,-362.60666666666674,3.0521711528690423,1.3992104621171912,,
40f93bc_6eaede8_ligand,-361.3733333333333,0.5852001957970717,0.568493947667301,,
0551d34_0681973_complex,89.76666666666667,2.34144896341436,2.3247176784876293,,
0551d34_0681973_ligand,83.41000000000001,0.4055726933297194,0.41137502560053535,,
0551d34_67d7385_complex,-51.72666666666667,0.7243485864225346,0.6975484898327122,,
0551d34_67d7385_ligand,-49.51666666666667,0.680051774874472,0.7116263523653198,,
c10fa56_d196d56_complex,-61.03666666666667,1.1196484197399412,1.0532896585189884,,
c10fa56_d196d56_ligand,-65.91,0.4710577064533998,0.46005780098709803,,
8ac9b74_c10fa56_complex,-89.73666666666666,3.2034498833952005,3.202449762811216,,
8ac9b74_c10fa56_ligand,-83.74666666666667,0.37297953522877164,0.40220688389018794,,
c10fa56_c43895d_complex,-586.73,6.51018339778787,1.8096706896247114,,
c10fa56_c43895d_ligand,-590.3333333333334,1.1582671384588976,1.0833223546600226,,
31ea4ce_71596eb_complex,-395.23,2.2040917576469297,2.2046270400356387,,
31ea4ce_71596eb_ligand,-395.71,0.8855338915454429,0.8832642138083036,,
67d7385_71596eb_complex,-332.1433333333333,0.9794602546871299,0.6739123182800271,,
67d7385_71596eb_ligand,-334.94666666666666,1.0215663718429242,1.0143906720748501,,
3a5ec71_8ac9b74_complex,-93.83333333333333,2.5955275892824416,2.5590062524370722,,
3a5ec71_8ac9b74_ligand,-87.72000000000001,1.1576371830816965,1.179642185888257,,
337ebab_a49ff60_complex,64.74,0.8996869424163364,0.8880858350635703,,
337ebab_a49ff60_ligand,63.44,1.1032437110898956,0.9894050539766699,,
9972075_a49ff60_complex,87.94666666666667,9.227779149380307,5.097344262234778,,
9972075_a49ff60_ligand,81.28333333333332,0.525133183596651,0.47582025067156447,,
932532b_a49ff60_complex,42.660000000000004,1.3163776123233253,1.3038194720905651,,
932532b_a49ff60_ligand,38.803333333333335,1.307489543179335,1.303683477304097,,
337ebab_9972075_complex,-25.153333333333336,38.52257922482665,4.908883365591104,,
337ebab_9972075_ligand,-19.389999999999997,0.7089829327438436,0.6880028876597943,,
d196d56_e36e8ac_complex,159.20666666666668,1.3745601633714506,1.3077686712845595,,
d196d56_e36e8ac_ligand,154.22,0.974931505444726,0.9155464285345862,,
8ac9b74_e36e8ac_complex,4.963333333333334,0.8815708095747495,0.9638880218460849,,
8ac9b74_e36e8ac_ligand,3.716666666666667,1.465610512834842,1.181878086897645,,
0681973_e36e8ac_complex,6.396666666666666,0.7759693362496995,0.7845836337086729,,
0681973_e36e8ac_ligand,10.230000000000002,0.26387887397437654,0.24866680568485752,,
06c56c5_31ea4ce_complex,-33.47,0.6966448122956639,0.6914200047445829,,
06c56c5_31ea4ce_ligand,-35.656666666666666,0.23060682018494028,0.20834407268891642,,
31ea4ce_67d7385_complex,-55.410000000000004,0.519193438153694,0.5148143689989356,,
31ea4ce_67d7385_ligand,-55.446666666666665,0.1705835241719621,0.16613795264984624,,
0681973_67d7385_complex,-138.42999999999998,1.6178331429056958,1.467887035337619,,
0681973_67d7385_ligand,-132.78,0.4133906027314676,0.42787509581420274,,
396f6c0_c43895d_complex,-117.92666666666668,1.1501895775221478,0.9364427699848571,,
396f6c0_c43895d_ligand,-115.97333333333334,0.6336870294012468,0.5942237605753792,,
6eaede8_932532b_complex,341.4866666666667,0.8471027922186434,0.772274766148814,,
6eaede8_932532b_ligand,344.0,0.41165520660797283,0.4014567333268712,,
6eaede8_bc7848a_complex,213.38666666666666,1.9998805794484078,1.7613543818406143,,
6eaede8_bc7848a_ligand,209.17999999999998,0.4752378141659212,0.4970872715295766,,
