,val,err_analyt,err_boot,framesA,framesB
384fdc8_be092cb_ligand_3,-179.88,1.4,2.0,80.0,80.0
384fdc8_daf354b_complex_1,-20.73,1.09,1.01,80.0,80.0
384fdc8_daf354b_ligand_1,-16.64,0.45,0.47,80.0,80.0
384fdc8_daf354b_complex_2,-13.48,1.23,1.1,80.0,80.0
384fdc8_daf354b_ligand_2,-20.71,0.71,0.6,80.0,80.0
384fdc8_daf354b_complex_3,-17.66,0.88,0.8,80.0,80.0
384fdc8_daf354b_ligand_3,-29.27,2.45,1.19,80.0,80.0
29c36fb_59b1e4b_complex_1,7.33,1.01,0.86,80.0,80.0
29c36fb_59b1e4b_ligand_1,5.12,0.68,0.71,80.0,80.0
29c36fb_59b1e4b_complex_2,9.83,0.64,0.56,80.0,80.0
29c36fb_59b1e4b_ligand_2,5.29,0.59,0.48,80.0,80.0
29c36fb_59b1e4b_complex_3,6.56,1.01,1.07,80.0,80.0
29c36fb_59b1e4b_ligand_3,2.99,0.82,0.81,80.0,80.0
3df1621_d18e974_complex_1,746.31,551.74,3.64,80.0,80.0
3df1621_d18e974_ligand_1,752.58,0.91,0.93,80.0,80.0
3df1621_d18e974_complex_2,785.39,151.53,3.57,80.0,80.0
3df1621_d18e974_ligand_2,751.75,1.15,1.03,80.0,80.0
3df1621_d18e974_complex_3,762.18,3.26,2.49,80.0,80.0
3df1621_d18e974_ligand_3,753.24,0.85,0.73,80.0,80.0
2de79b1_72eb1aa_complex_1,109.05,0.34,0.33,80.0,80.0
2de79b1_72eb1aa_ligand_1,110.61,0.23,0.23,80.0,80.0
2de79b1_72eb1aa_complex_2,108.82,0.34,0.36,80.0,80.0
2de79b1_72eb1aa_ligand_2,111.11,0.24,0.27,80.0,80.0
2de79b1_72eb1aa_complex_3,108.96,0.33,0.32,80.0,80.0
2de79b1_72eb1aa_ligand_3,110.7,0.24,0.22,80.0,80.0
0d31b4d_2de79b1_complex_1,122.3,0.48,0.46,80.0,80.0
0d31b4d_2de79b1_ligand_1,120.11,0.36,0.43,80.0,80.0
0d31b4d_2de79b1_complex_2,121.09,0.5,0.57,80.0,80.0
0d31b4d_2de79b1_ligand_2,121.0,0.36,0.41,80.0,80.0
0d31b4d_2de79b1_complex_3,122.77,0.56,0.44,80.0,80.0
0d31b4d_2de79b1_ligand_3,120.96,0.34,0.4,80.0,80.0
2de79b1_daf354b_complex_1,4.62,0.65,0.57,80.0,80.0
2de79b1_daf354b_ligand_1,5.19,0.66,0.6,80.0,80.0
2de79b1_daf354b_complex_2,6.62,0.55,0.48,80.0,80.0
2de79b1_daf354b_ligand_2,7.11,0.61,0.56,80.0,80.0
2de79b1_daf354b_complex_3,8.53,0.53,0.55,80.0,80.0
2de79b1_daf354b_ligand_3,6.57,0.66,0.74,80.0,80.0
18bf4d8_dac4e5a_complex_1,-18.31,2.05,1.15,80.0,80.0
18bf4d8_dac4e5a_ligand_1,-12.37,1.17,0.98,80.0,80.0
18bf4d8_dac4e5a_complex_2,-19.36,3.74,1.4,80.0,80.0
18bf4d8_dac4e5a_ligand_2,-15.56,0.96,0.94,80.0,80.0
18bf4d8_dac4e5a_complex_3,-8.68,2.09,2.64,80.0,80.0
18bf4d8_dac4e5a_ligand_3,-14.7,0.95,0.88,80.0,80.0
a500639_dac4e5a_complex_1,79.65,0.48,0.66,80.0,80.0
a500639_dac4e5a_ligand_1,81.59,0.32,0.33,80.0,80.0
a500639_dac4e5a_complex_2,85.68,1.21,0.46,80.0,80.0
a500639_dac4e5a_ligand_2,82.61,0.31,0.37,80.0,80.0
a500639_dac4e5a_complex_3,75.55,0.58,0.41,80.0,80.0
a500639_dac4e5a_ligand_3,82.37,0.34,0.39,80.0,80.0
0d31b4d_72eb1aa_complex_1,230.1,0.45,0.48,80.0,80.0
0d31b4d_72eb1aa_ligand_1,229.35,0.34,0.29,80.0,80.0
0d31b4d_72eb1aa_complex_2,229.97,0.41,0.35,80.0,80.0
0d31b4d_72eb1aa_ligand_2,229.37,0.33,0.33,80.0,80.0
0d31b4d_72eb1aa_complex_3,230.49,0.39,0.4,80.0,80.0
0d31b4d_72eb1aa_ligand_3,229.94,0.36,0.32,80.0,80.0
0d31b4d_a3705ce_complex_1,-536.85,1.06,0.61,80.0,80.0
0d31b4d_a3705ce_ligand_1,-531.27,0.37,0.25,80.0,80.0
0d31b4d_a3705ce_complex_2,-536.17,0.95,0.52,80.0,80.0
0d31b4d_a3705ce_ligand_2,-531.26,0.37,0.33,80.0,80.0
0d31b4d_a3705ce_complex_3,-535.67,1.18,0.46,80.0,80.0
0d31b4d_a3705ce_ligand_3,-531.58,0.37,0.3,80.0,80.0
1e0ef00_71d0e6f_complex,279.64666666666665,2.2067151566104535,2.206625666571705,,
1e0ef00_71d0e6f_ligand,284.06,1.4711169505765165,1.4484043529894552,,
71d0e6f_a500639_complex,-199.38333333333335,2.4538519812550375,2.2604350872508525,,
71d0e6f_a500639_ligand,-198.31666666666663,1.3448894423514923,1.3317185892365246,,
71d0e6f_a3705ce_complex,-764.8633333333333,1.9332405792699758,1.9493582117591104,,
71d0e6f_a3705ce_ligand,-767.1466666666665,0.4851690551117442,0.509110828998668,,
161113a_cd2d776_complex,-154.46666666666667,1.4010390918587894,1.4003611070530697,,
161113a_cd2d776_ligand,-151.87333333333333,0.27556159301340327,0.25477601396314054,,
5f80774_cd2d776_complex,37.36000000000001,0.6966609776750063,0.7011668091481148,,
5f80774_cd2d776_ligand,39.12,0.26695150640907983,0.2656534077770337,,
0cd00d5_cd2d776_complex,-44.76,1.8050762160577716,1.5464696413004633,,
0cd00d5_cd2d776_ligand,-26.103333333333335,0.2731810294593167,0.2830827587090715,,
161113a_9352ea3_complex,-44.903333333333336,0.8392469301255675,0.8257561160364432,,
161113a_9352ea3_ligand,-44.550000000000004,0.3091657659580889,0.2993695077885585,,
161113a_5295938_complex,-52.03,0.6418265701530753,0.6383261622882074,,
161113a_5295938_ligand,-51.73666666666666,0.1505184245771887,0.1559622297906786,,
161113a_18bf4d8_complex,56.96,1.3540094513155927,1.3126021459463024,,
161113a_18bf4d8_ligand,58.20666666666667,0.5798421801488903,0.5950045214943858,,
72c2cd4_c804203_complex,-269.0833333333333,1.3200814533705805,1.2278601121397585,,
72c2cd4_c804203_ligand,-267.6066666666666,2.7082553619956156,2.573573938111489,,
72c2cd4_a500639_complex,-29.376666666666665,0.4128934644976453,0.41490449529477164,,
72c2cd4_a500639_ligand,-28.790000000000003,0.1428527401395478,0.12420677546045739,,
72c2cd4_daf354b_complex,70.35666666666667,1.5436564093938971,1.4539347450247724,,
72c2cd4_daf354b_ligand,68.98,0.4074756196110731,0.4455546459432132,,
384fdc8_76bf269_complex,-95.72666666666667,1.3358156187769086,1.3369513682298115,,
384fdc8_76bf269_ligand,-97.39333333333333,0.5531655652632274,0.5531672950670901,,
59b1e4b_76bf269_complex,-86.69333333333333,1.0596311985553277,1.038338993620522,,
59b1e4b_76bf269_ligand,-84.18666666666667,0.1667079453654656,0.16910303668853155,,
5f80774_84482d0_complex,228.45666666666668,1.2633777709666385,1.180833763053657,,
5f80774_84482d0_ligand,220.60333333333335,0.9158493099601657,0.8963230117873432,,
56d0bad_f268661_complex,-51.17666666666667,0.7881045756268829,0.7932547319105985,,
56d0bad_f268661_ligand,-51.32,0.2685048813421975,0.27126754396647174,,
56d0bad_f7adc8e_complex,-179.43666666666664,0.7166711758507707,0.7229387843223471,,
56d0bad_f7adc8e_ligand,-179.49,0.3047951638205051,0.29387212798971424,,
56d0bad_be092cb_complex,-85.09666666666668,0.4905267927038503,0.5116401569209594,,
56d0bad_be092cb_ligand,-84.97333333333334,0.40515875080114955,0.40471259807143367,,
f7bb716_fe2f25d_complex,-1.39,1.911873070732321,1.8091481302663133,,
f7bb716_fe2f25d_ligand,-15.496666666666668,0.278641880049652,0.2813072467116141,,
a500639_f7bb716_complex,-129.84666666666666,0.580423381978722,0.5815210087658713,,
a500639_f7bb716_ligand,-131.04666666666665,0.4063692311529229,0.4057348836381181,,
9352ea3_a500639_complex,10.683333333333335,0.7337332533939811,0.712648747595343,,
9352ea3_a500639_ligand,7.793333333333333,0.5199093885073486,0.5419168491217415,,
357d2c4_c804203_complex,-84.98666666666666,0.870737875348003,0.80085408934612,,
357d2c4_c804203_ligand,-85.88,0.655589682797534,0.6605426766656767,,
34ff3fd_f268661_complex,65.54,89.47304562528058,5.513452034602731,,
34ff3fd_f268661_ligand,82.64333333333333,0.7065017378696298,0.6177578545556452,,
34ff3fd_7b29e79_complex,170.51333333333335,1.7256907879575385,1.7563985460620626,,
34ff3fd_7b29e79_ligand,175.67666666666665,0.873459742066411,0.8802760378329921,,
1e0ef00_34ff3fd_complex,-46.699999999999996,2.9054797851215812,2.753676591727614,,
1e0ef00_34ff3fd_ligand,-41.0,0.5912943603862684,0.32291724300107844,,
0cd00d5_34ff3fd_complex,-91.08,2.9203056376858965,2.8619823613311564,,
0cd00d5_34ff3fd_ligand,-81.96666666666667,0.23202023255238152,0.23712606267698969,,
34ff3fd_dd52b02_complex,194.79,2.441512895532471,2.4236638162468247,,
34ff3fd_dd52b02_ligand,192.98000000000002,2.2047616364880493,2.1727037175094663,,
34ff3fd_384fdc8_complex,247.97333333333336,2.994842602991364,3.018312322134034,,
34ff3fd_384fdc8_ligand,252.40666666666667,0.9415371477882072,0.8998081307429084,,
34ff3fd_dac4e5a_complex,245.14,0.8994021229134447,0.7739853164267886,,
34ff3fd_dac4e5a_ligand,254.33,0.5207828031511958,0.5389117891640776,,
5295938_7871a46_complex,-55.080000000000005,1.1011014379112183,1.0499562747623359,,
5295938_7871a46_ligand,-49.88666666666666,0.19817697025964762,0.20530513454530436,,
1e0ef00_5295938_complex,106.96666666666665,0.8195526570580957,0.7868420038604729,,
1e0ef00_5295938_ligand,106.68666666666667,0.7677125859046393,0.7699489817246762,,
1894d2d_74dff08_complex,83.54,3.7940435170757008,3.0592521218591293,,
1894d2d_74dff08_ligand,82.99333333333333,2.7288841401220942,1.9479807201439183,,
74dff08_d5921af_complex,21.19333333333333,4.646814839668135,4.246665619738403,,
74dff08_d5921af_ligand,25.113333333333333,0.8955991452035463,0.685873143414911,,
1894d2d_978b75e_complex,8.346666666666666,2.5362205632469363,1.6165154420312964,,
1894d2d_978b75e_ligand,4.036666666666666,0.7931192988653222,0.4537608169664899,,
1894d2d_3df1621_complex,-693.9333333333333,1.1362860077324235,1.2085223988297984,,
1894d2d_3df1621_ligand,-681.5933333333334,0.5014588109053617,0.5697424362111767,,
5b53f67_84482d0_complex,136.05333333333334,4.185679749379153,3.9677852675973684,,
5b53f67_84482d0_ligand,122.34999999999998,1.2253988874118427,1.2144363899703572,,
384fdc8_84482d0_complex,-12.063333333333334,4.086857575956576,4.072735209413988,,
384fdc8_84482d0_ligand,-12.363333333333332,0.2757620298627683,0.27401653517243957,,
357d2c4_84482d0_complex,220.58,4.490640160496736,4.441541550321375,,
357d2c4_84482d0_ligand,218.4,1.5532353482041015,1.434506502538067,,
d2c5ae3_fadb8a6_complex,-76.99333333333333,2.0579915245274956,1.789923181299291,,
d2c5ae3_fadb8a6_ligand,-67.28333333333335,0.40437020091167236,0.4053609138730167,,
357d2c4_d2c5ae3_complex,149.72666666666666,1.3509211444896154,1.331626737353267,,
357d2c4_d2c5ae3_ligand,150.86666666666667,0.346592383122461,0.35672884465708976,,
d2c5ae3_dac4e5a_complex,81.32333333333334,2.954346850845503,2.6231186822612362,,
d2c5ae3_dac4e5a_ligand,85.22666666666667,0.2785808191396023,0.28380456631307255,,
d2c5ae3_fe2f25d_complex,-130.39999999999998,0.9342217421549645,0.7257926516361018,,
d2c5ae3_fe2f25d_ligand,-144.51999999999998,0.27627908556173114,0.2936904102618942,,
d5921af_f268661_complex,18.74,0.5678067097425223,0.5475576616130997,,
d5921af_f268661_ligand,19.963333333333335,0.2273171374687002,0.23775131051543774,,
7871a46_aa8f359_complex,-172.7966666666667,2.0000723225871226,1.9888539556947982,,
7871a46_aa8f359_ligand,-175.34666666666666,0.5520904438280428,0.5709116131127125,,
2de79b1_7871a46_complex,-118.75,1.9572864892469997,1.5437751358452159,,
2de79b1_7871a46_ligand,-120.27,1.7594244084334674,1.730724660904948,,
7871a46_a500639_complex,32.86,0.634619243520748,0.6050333069734374,,
7871a46_a500639_ligand,31.24666666666667,0.2920102136804746,0.2896686004591373,,
7871a46_a3705ce_complex,-536.2066666666666,1.7884968414346472,1.7738210785102724,,
7871a46_a3705ce_ligand,-534.1300000000001,2.8816547871045373,2.8821530347717723,,
5b53f67_a500639_complex,60.916666666666664,0.9475081174726468,0.9471348816193046,,
5b53f67_a500639_ligand,56.376666666666665,0.17159106957228126,0.168435625093048,,
a500639_aa8f359_complex,-204.48333333333335,0.43748411861450825,0.395982826270807,,
a500639_aa8f359_ligand,-204.0233333333333,0.21907050296840833,0.23731140675451587,,
7b29e79_dd52b02_complex,35.22,0.6171263330794363,0.6091989502569598,,
7b29e79_dd52b02_ligand,27.87,0.32380251238619057,0.331782196743599,,
384fdc8_7b29e79_complex,-88.02,0.2833488400601304,0.28965872517327085,,
384fdc8_7b29e79_ligand,-85.91333333333334,0.17272248653167252,0.1670006511426037,,
0cd00d5_fadb8a6_complex,2.14,39.84526487315001,3.0958542004666882,,
0cd00d5_fadb8a6_ligand,18.886666666666667,1.2509766154965714,1.0835853377370424,,
357d2c4_dd52b02_complex,176.58333333333334,1.5981804279875318,1.484765096748062,,
357d2c4_dd52b02_ligand,176.1833333333333,0.6416741905553226,0.642275656461614,,
59b1e4b_dd52b02_complex,-38.050000000000004,1.1154984886189443,0.98353481169445,,
59b1e4b_dd52b02_ligand,-44.47,0.25363060455564707,0.26712913080639095,,
18bf4d8_dd52b02_complex,-69.87666666666667,1.2719527455483448,1.4091326537255293,,
18bf4d8_dd52b02_ligand,-74.33,0.4230783895106964,0.4488143621421844,,
72eb1aa_dd52b02_complex,-123.78000000000002,1.510427480036027,1.4810143796451876,,
72eb1aa_dd52b02_ligand,-127.28000000000002,1.0968204690476746,1.0955958753682127,,
29c36fb_dd52b02_complex,-34.973333333333336,1.1141074958317712,1.068097035120396,,
29c36fb_dd52b02_ligand,-36.96,1.155356953107232,1.1579582409349063,,
978b75e_d5921af_complex,101.36000000000001,2.9292358881684466,2.8653843178076968,,
978b75e_d5921af_ligand,101.75666666666666,2.0334887582075103,1.9777699874521526,,
978b75e_d18e974_complex,76.73,20.989507124977244,1.6694051217311885,,
978b75e_d18e974_ligand,56.11666666666667,3.326328107958756,3.2938484372114223,,
be092cb_d5921af_complex,9.22,0.5399277656423354,0.5409487207703665,,
be092cb_d5921af_ligand,9.1,0.24479362811518585,0.25508562140430874,,
a500639_f7adc8e_complex,-243.29333333333332,5.488190401068756,3.9965919092932034,,
a500639_f7adc8e_ligand,-232.22333333333333,0.6851906893840929,0.5671237628212767,,
384fdc8_be092cb_complex,-180.62333333333333,3.2120595819830045,2.8675610081695613,,
384fdc8_be092cb_ligand,-179.48666666666668,0.9443918136337416,1.0662538207148706,,
384fdc8_daf354b_complex,-17.290000000000003,1.8249908775991794,1.801468637262623,,
384fdc8_daf354b_ligand,-22.206666666666667,3.177982296339963,3.0769687034002313,,
29c36fb_59b1e4b_complex,7.906666666666666,0.9608405064189364,0.9603373800102558,,
29c36fb_59b1e4b_ligand,4.466666666666667,0.7388217589820227,0.7170763172989535,,
3df1621_d18e974_complex,764.6266666666666,197.7326605884732,9.448756054216425,,
3df1621_d18e974_ligand,752.5233333333332,0.675298616594897,0.6305525866620644,,
2de79b1_72eb1aa_complex,108.94333333333333,0.20444058114546712,0.20370043358892473,,
2de79b1_72eb1aa_ligand,110.80666666666667,0.1855093792901456,0.1875169683251616,,
0d31b4d_2de79b1_complex,122.05333333333333,0.5164647122783715,0.49849728087857764,,
0d31b4d_2de79b1_ligand,120.69,0.3094830815930081,0.3349622343719846,,
2de79b1_daf354b_complex,6.59,0.9889544833574304,0.9699487346047047,,
2de79b1_daf354b_ligand,6.29,0.6030544227554407,0.5964437986826243,,
18bf4d8_dac4e5a_complex,-15.450000000000001,3.1989339936413894,2.9486291606384945,,
18bf4d8_dac4e5a_ligand,-14.209999999999999,0.9851266970365664,0.9390395739848753,,
a500639_dac4e5a_complex,80.29333333333334,2.4580800598681423,2.424569798460991,,
a500639_dac4e5a_ligand,82.19,0.31430126892857957,0.32814783563876104,,
0d31b4d_72eb1aa_complex,230.18666666666664,0.27571743800722787,0.26710179747098317,,
0d31b4d_72eb1aa_ligand,229.55333333333337,0.2482681474041652,0.2386328958043051,,
0d31b4d_a3705ce_complex,-536.23,0.662244314130597,0.41857153848837625,,
0d31b4d_a3705ce_ligand,-531.37,0.22951626732155592,0.18711791561311666,,
