,val,err_analyt,err_boot,framesA,framesB
151d931_b2917d9_complex,116.29333333333334,2.566492120074865,2.040301886690306,,
151d931_b2917d9_ligand,116.26666666666667,0.859653904765946,0.8356298613291724,,
0551d34_b2917d9_complex,31.3,2.0850674358851973,2.0790253554762073,,
0551d34_b2917d9_ligand,23.73,1.251363253517093,1.2176867294140776,,
3cb0917_d363fad_complex,297.4866666666666,6.755779319128328,5.606200753394154,,
3cb0917_d363fad_ligand,303.8433333333333,1.5159570669753095,1.005247912163718,,
d363fad_e996a33_complex,-85.35333333333334,2.4335605026101983,2.0782757819176423,,
d363fad_e996a33_ligand,-77.25,2.2275457708219477,2.2036954811733405,,
40f93bc_b6facb2_complex,-64.62,2.037506608391592,2.0698394385423047,,
40f93bc_b6facb2_ligand,-66.75666666666667,0.9113009544581682,0.8522398175470788,,
0681973_b6facb2_complex,-279.2266666666667,1.7478795839075447,1.5854565784461614,,
0681973_b6facb2_ligand,-277.33,0.4158890257869464,0.38114485373714097,,
0681973_dd057b1_complex,-60.19,4.252015942229139,2.543745316475562,,
0681973_dd057b1_ligand,-54.133333333333326,1.2570581851721068,1.2396813950101575,,
bc7848a_dd057b1_complex,146.30999999999997,3.2263310620234016,2.4014198685231865,,
bc7848a_dd057b1_ligand,153.07333333333335,0.5433000002496919,0.5380421173164126,,
151d931_f895b60_complex,18.5,8.028617229989782,3.9263560192032556,,
151d931_f895b60_ligand,22.126666666666665,0.3781861864965864,0.3943086663703022,,
c10fa56_f895b60_complex,-63.193333333333335,158.4378898156114,4.660165378856848,,
c10fa56_f895b60_ligand,-72.84333333333332,1.1593362068240114,1.1401197255928985,,
9972075_f895b60_complex,8.816666666666668,1.6605888394460968,1.5606785911527412,,
9972075_f895b60_ligand,-3.5400000000000005,0.6904486070444131,0.6305830605543328,,
06c56c5_151d931_complex,-132.01666666666668,0.7636620471540775,0.756564702352926,,
06c56c5_151d931_ligand,-135.18333333333334,0.24131224938037782,0.24388859374445562,,
bc7848a_e996a33_complex,-174.95666666666668,5.7293893569350365,1.7920738510340262,,
bc7848a_e996a33_ligand,-180.17,2.7941640235253593,2.75253995784515,,
40f93bc_71596eb_complex,-327.90000000000003,6.773162829450534,3.7785023247884815,,
40f93bc_71596eb_ligand,-334.5466666666667,0.7366152297006123,0.7454103599436268,,
40f93bc_6eaede8_complex,-284.1333333333333,3.000818383261492,2.3084740859313824,,
40f93bc_6eaede8_ligand,-288.65000000000003,0.6687944436050007,0.6239521533427046,,
0551d34_0681973_complex,86.01666666666667,6.924557996506776,5.5708318366474305,,
0551d34_0681973_ligand,77.39666666666666,1.3153948305817629,1.3268815996901187,,
0551d34_67d7385_complex,-59.300000000000004,0.4719879964652042,0.4855680248969649,,
0551d34_67d7385_ligand,-56.29333333333333,0.18228698883421932,0.18124134479420548,,
c10fa56_d196d56_complex,-13.136666666666665,0.848675889983797,0.8834669203108456,,
c10fa56_d196d56_ligand,-14.786666666666667,0.6239853388651124,0.6489211080690366,,
8ac9b74_c10fa56_complex,-95.68666666666667,4.737660625440183,3.5628215171480737,,
8ac9b74_c10fa56_ligand,-83.67999999999999,0.6549811146412869,0.6614510322147171,,
c10fa56_c43895d_complex,-631.98,3651.192726789255,9.438243447980977,,
c10fa56_c43895d_ligand,-639.9399999999999,2.9805425292117285,2.27328481478718,,
31ea4ce_71596eb_complex,-456.1466666666667,10.511921985359544,4.662378041761828,,
31ea4ce_71596eb_ligand,-479.17333333333335,0.7928524321091527,0.7587413154401943,,
67d7385_71596eb_complex,-380.6033333333333,6.985459169111207,6.354676629543289,,
67d7385_71596eb_ligand,-406.35999999999996,2.4685883722561375,2.451682596592666,,
3a5ec71_8ac9b74_complex,-106.33666666666666,1.5730504715498161,1.5304383371499484,,
3a5ec71_8ac9b74_ligand,-110.71666666666665,0.6330285024373843,0.6379315089042639,,
337ebab_a49ff60_complex,53.01,2.012559815287667,2.0066269746111547,,
337ebab_a49ff60_ligand,49.52333333333333,0.45328124639721534,0.4402991293225956,,
9972075_a49ff60_complex,83.98666666666668,5.734747981549591,5.470539543554994,,
9972075_a49ff60_ligand,80.01333333333334,1.4917273424131794,1.6856031426971647,,
932532b_a49ff60_complex,-29.94333333333333,3.2220325219477055,3.12265327477796,,
932532b_a49ff60_ligand,-34.55,0.2848470830344332,0.28399661194831505,,
337ebab_9972075_complex,-18.19,40.73198142905619,4.788545270394793,,
337ebab_9972075_ligand,-28.590000000000003,0.9123400778754325,0.9068791233422857,,
d196d56_e36e8ac_complex,120.37,5.009937878169514,2.8905978795346776,,
d196d56_e36e8ac_ligand,116.43333333333334,0.9666552654490101,0.9598594209093055,,
8ac9b74_e36e8ac_complex,16.676666666666666,2.579318295696646,2.2729215185434604,,
8ac9b74_e36e8ac_ligand,18.810000000000002,0.43077510629942084,0.4524103463893705,,
0681973_e36e8ac_complex,24.72,1.740158470954976,1.284167384529152,,
0681973_e36e8ac_ligand,23.149999999999995,0.45564027456921885,0.4502339016052802,,
06c56c5_31ea4ce_complex,-30.743333333333336,0.3955570325344632,0.38844117222243596,,
06c56c5_31ea4ce_ligand,-29.47,0.1881669278500705,0.19272450129461474,,
31ea4ce_67d7385_complex,-70.22333333333331,0.7190500981080403,0.7254073223784052,,
31ea4ce_67d7385_ligand,-68.76333333333334,0.18457460195549213,0.18402919448522095,,
0681973_67d7385_complex,-158.15666666666667,1.537616547400836,1.2034312446659914,,
0681973_67d7385_ligand,-132.19,1.0439688417573136,1.021825094945718,,
396f6c0_c43895d_complex,-212.21666666666667,5.62937222532291,3.336128901181703,,
396f6c0_c43895d_ligand,-199.25666666666666,1.9456706088771445,1.5271913682374263,,
6eaede8_932532b_complex,450.02666666666664,2.221297643683853,1.707065698496856,,
6eaede8_932532b_ligand,458.7033333333334,0.7409474596025377,0.728297966657091,,
6eaede8_bc7848a_complex,289.04,1.9912361584024536,2.377522612669674,,
6eaede8_bc7848a_ligand,287.74333333333334,0.8647007165430535,0.898250124492429,,
