,val,err_analyt,err_boot,framesA,framesB
b2917d9_d363fad_complex,-184.5666666666667,0.6686570757683529,0.6096119370105748,,
151d931_b2917d9_ligand,120.37666666666667,0.5581657935871227,0.5585118804688513,,
151d931_b2917d9_complex,124.98,2.3489906834989283,2.279684760941725,,
0551d34_b2917d9_ligand,29.53,0.7609874054664821,0.7513037766121828,,
0551d34_b2917d9_complex,26.46666666666667,0.7522086869476168,0.7238103579190278,,
3cb0917_d363fad_ligand,351.3866666666667,2.147657191689546,2.1155018837480246,,
3cb0917_d363fad_complex,348.15333333333336,0.7135874568695268,0.7003838995487791,,
d363fad_e996a33_ligand,-95.44666666666666,0.40745557175335206,0.4072292345091562,,
d363fad_e996a33_complex,-102.15666666666668,2.6333977671716324,2.518352478298187,,
40f93bc_b6facb2_ligand,-241.58666666666667,0.30628492746753005,0.3025847211061802,,
40f93bc_b6facb2_complex,-237.29666666666665,2.696425200136465,2.760971325299206,,
0681973_b6facb2_ligand,-336.21333333333337,0.9456482367832219,0.801150035825145,,
0681973_b6facb2_complex,-344.79,2.0060013118365685,1.9746673923696367,,
0681973_dd057b1_ligand,-78.46666666666667,0.6183162949921435,0.64972826027804,,
0681973_dd057b1_complex,-88.38333333333333,1.6575342995523052,1.1242321133901527,,
bc7848a_dd057b1_ligand,115.42333333333333,0.5780757279908688,0.6662262919564648,,
bc7848a_dd057b1_complex,117.44333333333333,2.299855529108589,2.1959493618652086,,
151d931_f895b60_ligand,25.71666666666667,0.41726629660363757,0.4152360287717378,,
151d931_f895b60_complex,28.296666666666667,1.3268883882187235,1.1592906217195322,,
c10fa56_f895b60_ligand,-113.40666666666665,1.142591123445504,1.0975012458771984,,
c10fa56_f895b60_complex,-106.49000000000001,4.157033852349705,3.2907513692863546,,
9972075_f895b60_ligand,1.5866666666666667,0.6712460718719203,0.5929639143819294,,
9972075_f895b60_complex,10.943333333333333,5.929749254907149,2.710485859008132,,
06c56c5_151d931_ligand,-133.86333333333334,0.17956158666808378,0.19621284882675663,,
06c56c5_151d931_complex,-138.89333333333332,0.5831150832908788,0.555530370550411,,
bc7848a_e996a33_ligand,-150.63666666666666,1.3197268652656038,1.3778264682313661,,
bc7848a_e996a33_complex,-154.24666666666664,2.1174897041109473,1.5147145109106805,,
40f93bc_71596eb_ligand,-454.89000000000004,0.5762049089515972,0.581093893455386,,
40f93bc_71596eb_complex,-449.17333333333335,1.3423889740523098,1.1338034508114034,,
40f93bc_6eaede8_ligand,-366.90000000000003,0.46006195710771886,0.4424075196565119,,
40f93bc_6eaede8_complex,-363.3566666666666,3.6417118228348166,3.570258055983318,,
0551d34_0681973_ligand,84.58333333333333,0.7962082901902394,0.7932979285628442,,
0551d34_0681973_complex,98.14999999999999,2.442821852250134,1.0931412294911085,,
0551d34_67d7385_ligand,-50.21,0.6056903075883601,0.6289776058039689,,
0551d34_67d7385_complex,-51.45666666666667,0.48180182969425933,0.4909921832937114,,
c10fa56_d196d56_ligand,-58.089999999999996,3.948485192755063,1.5967485619261972,,
c10fa56_d196d56_complex,-71.52666666666666,2.324276148172347,0.6186165447837205,,
8ac9b74_c10fa56_ligand,-36.92333333333334,0.5358224492089897,0.4954483214748242,,
8ac9b74_c10fa56_complex,-51.11333333333334,1.9365080425417829,1.1359965334827176,,
c10fa56_c43895d_ligand,-604.9866666666667,0.8078508472034974,0.8602224438542503,,
c10fa56_c43895d_complex,-613.62,12.030368801764041,2.656026359446072,,
31ea4ce_71596eb_ligand,-474.74,0.9917885007864564,0.9856980296181824,,
31ea4ce_71596eb_complex,-452.98,3.939514275134234,3.0565298838178236,,
67d7385_71596eb_ligand,-415.71333333333337,0.4320208556720013,0.45044948036119276,,
67d7385_71596eb_complex,-392.66333333333336,2.6324067503360244,0.8408931627015368,,
3a5ec71_8ac9b74_ligand,-87.67,1.4814758902734486,1.3414459601927589,,
3a5ec71_8ac9b74_complex,-90.69666666666667,1.7426407333034335,1.4880481474426899,,
337ebab_a49ff60_ligand,62.54333333333333,0.4352855795587321,0.42899654718020286,,
337ebab_a49ff60_complex,60.23666666666667,4.298066467340132,3.5431898748737525,,
9972075_a49ff60_ligand,76.13000000000001,0.5997853991824362,0.6021362449099729,,
9972075_a49ff60_complex,82.19,1.7774444431521084,1.5703062723643997,,
932532b_a49ff60_ligand,-11.046666666666667,0.25098727077402605,0.24999713252008182,,
932532b_a49ff60_complex,-10.313333333333333,0.8052446892039266,0.8121830831404877,,
337ebab_9972075_ligand,-15.536666666666667,0.9839755825807026,0.9917840699708736,,
337ebab_9972075_complex,-20.656666666666666,6.069257325157793,2.3888466315567913,,
d196d56_e36e8ac_ligand,116.59333333333335,1.0778523252375076,1.046604426807104,,
d196d56_e36e8ac_complex,119.85666666666667,1.6350908469956402,1.5178416052623243,,
8ac9b74_e36e8ac_ligand,10.096666666666666,1.4818967148552284,1.2670781838740275,,
8ac9b74_e36e8ac_complex,11.813333333333333,0.7586479698408736,0.6188604756245403,,
0681973_e36e8ac_ligand,8.703333333333333,0.2527983482703388,0.2543796604645926,,
0681973_e36e8ac_complex,2.3766666666666665,0.8017315928318145,0.8233967285596034,,
06c56c5_31ea4ce_ligand,-30.543333333333333,0.9146290776148485,1.0616141659638125,,
06c56c5_31ea4ce_complex,-39.416666666666664,1.2881385792762101,1.266531330527299,,
31ea4ce_67d7385_ligand,-58.71666666666667,0.16268862338025386,0.16693238016823203,,
31ea4ce_67d7385_complex,-56.60666666666666,0.9021472301746961,0.8966049320635513,,
0681973_67d7385_ligand,-133.31666666666666,0.447139157131654,0.420540753244424,,
0681973_67d7385_complex,-156.86333333333332,1.178789453880588,1.1304767157808862,,
396f6c0_c43895d_ligand,-101.87666666666667,1.2812773295639959,1.2934780913485686,,
396f6c0_c43895d_complex,-109.29,1.452660644075459,1.4134633138995623,,
6eaede8_932532b_ligand,396.6233333333333,0.487618137000883,0.46876384071811383,,
6eaede8_932532b_complex,396.27666666666664,1.2543020902164226,1.2548508800123552,,
6eaede8_bc7848a_ligand,268.09,0.5503855800805152,0.5268176657782504,,
6eaede8_bc7848a_complex,270.65000000000003,2.5441104643295827,2.0657600454897627,,
