,val,err_analyt,err_boot,framesA,framesB
384fdc8_be092cb_ligand_3,-179.46,1.06,1.31,80.0,80.0
384fdc8_daf354b_complex_1,-18.0,1.1,0.99,80.0,80.0
384fdc8_daf354b_ligand_1,-15.62,0.58,0.72,80.0,80.0
384fdc8_daf354b_complex_2,-12.8,0.66,0.61,80.0,80.0
384fdc8_daf354b_ligand_2,-13.12,0.47,0.47,80.0,80.0
384fdc8_daf354b_complex_3,-8.92,1.0,0.97,80.0,80.0
384fdc8_daf354b_ligand_3,-18.53,0.71,0.6,80.0,80.0
29c36fb_59b1e4b_complex_1,-1.56,0.65,0.67,80.0,80.0
29c36fb_59b1e4b_ligand_1,-5.49,0.73,0.72,80.0,80.0
29c36fb_59b1e4b_complex_2,-1.86,0.84,0.9,80.0,80.0
29c36fb_59b1e4b_ligand_2,-4.42,0.63,0.7,80.0,80.0
29c36fb_59b1e4b_complex_3,0.0,0.89,0.81,80.0,80.0
29c36fb_59b1e4b_ligand_3,-6.42,0.75,0.61,80.0,80.0
3df1621_d18e974_complex_1,679.1,3.82,5.92,80.0,80.0
3df1621_d18e974_ligand_1,677.25,1.27,1.5,80.0,80.0
3df1621_d18e974_complex_2,693.75,47.04,2.62,80.0,80.0
3df1621_d18e974_ligand_2,678.78,1.08,1.12,80.0,80.0
3df1621_d18e974_complex_3,694.87,864.01,1.73,80.0,80.0
3df1621_d18e974_ligand_3,675.59,1.62,1.08,80.0,80.0
2de79b1_72eb1aa_complex_1,102.42,0.3,0.27,80.0,80.0
2de79b1_72eb1aa_ligand_1,102.89,0.26,0.26,80.0,80.0
2de79b1_72eb1aa_complex_2,101.91,0.3,0.32,80.0,80.0
2de79b1_72eb1aa_ligand_2,102.95,0.24,0.22,80.0,80.0
2de79b1_72eb1aa_complex_3,101.83,0.33,0.33,80.0,80.0
2de79b1_72eb1aa_ligand_3,103.14,0.26,0.26,80.0,80.0
0d31b4d_2de79b1_complex_1,117.17,0.46,0.45,80.0,80.0
0d31b4d_2de79b1_ligand_1,114.55,0.35,0.33,80.0,80.0
0d31b4d_2de79b1_complex_2,117.38,0.46,0.42,80.0,80.0
0d31b4d_2de79b1_ligand_2,115.52,0.34,0.39,80.0,80.0
0d31b4d_2de79b1_complex_3,116.64,0.46,0.36,80.0,80.0
0d31b4d_2de79b1_ligand_3,115.41,0.3,0.3,80.0,80.0
2de79b1_daf354b_complex_1,5.83,0.55,0.58,80.0,80.0
2de79b1_daf354b_ligand_1,7.42,0.39,0.39,80.0,80.0
2de79b1_daf354b_complex_2,11.16,0.68,0.6,80.0,80.0
2de79b1_daf354b_ligand_2,0.86,0.91,0.45,80.0,80.0
2de79b1_daf354b_complex_3,5.81,0.65,0.59,80.0,80.0
2de79b1_daf354b_ligand_3,6.71,0.37,0.4,80.0,80.0
18bf4d8_dac4e5a_complex_1,23.43,3.02,3.48,80.0,80.0
18bf4d8_dac4e5a_ligand_1,18.95,1.25,1.32,80.0,80.0
18bf4d8_dac4e5a_complex_2,20.58,2.61,1.74,80.0,80.0
18bf4d8_dac4e5a_ligand_2,17.6,1.22,1.57,80.0,80.0
18bf4d8_dac4e5a_complex_3,26.47,2.02,1.73,80.0,80.0
18bf4d8_dac4e5a_ligand_3,19.32,1.27,1.31,80.0,80.0
a500639_dac4e5a_complex_1,114.11,0.89,0.75,80.0,80.0
a500639_dac4e5a_ligand_1,118.64,0.49,0.52,80.0,80.0
a500639_dac4e5a_complex_2,114.72,0.9,1.1,80.0,80.0
a500639_dac4e5a_ligand_2,117.14,0.52,0.5,80.0,80.0
a500639_dac4e5a_complex_3,112.58,0.58,0.74,80.0,80.0
a500639_dac4e5a_ligand_3,118.35,0.57,0.56,80.0,80.0
0d31b4d_72eb1aa_complex_1,217.1,0.48,0.38,80.0,80.0
0d31b4d_72eb1aa_ligand_1,217.25,0.32,0.28,80.0,80.0
0d31b4d_72eb1aa_complex_2,217.55,0.47,0.5,80.0,80.0
0d31b4d_72eb1aa_ligand_2,217.48,0.31,0.33,80.0,80.0
0d31b4d_72eb1aa_complex_3,218.55,0.4,0.36,80.0,80.0
0d31b4d_72eb1aa_ligand_3,217.02,0.33,0.33,80.0,80.0
0d31b4d_a3705ce_complex_1,-545.05,0.48,0.46,80.0,80.0
0d31b4d_a3705ce_ligand_1,-544.18,0.63,0.68,80.0,80.0
0d31b4d_a3705ce_complex_2,-543.45,0.46,0.46,80.0,80.0
0d31b4d_a3705ce_ligand_2,-544.72,0.55,0.45,80.0,80.0
0d31b4d_a3705ce_complex_3,-544.14,0.49,0.42,80.0,80.0
0d31b4d_a3705ce_ligand_3,-545.1,0.63,0.57,80.0,80.0
1e0ef00_71d0e6f_complex,245.39666666666668,1.9232620529062128,1.775691913429975,,
1e0ef00_71d0e6f_ligand,257.86,1.0243217033551295,0.9882190054193467,,
71d0e6f_a500639_complex,-189.48000000000002,1.9419848247788323,1.8321427801367536,,
71d0e6f_a500639_ligand,-198.13666666666668,0.6360773716431867,0.593538945262998,,
71d0e6f_a3705ce_complex,-781.4166666666666,2.875152905442194,2.826571913201993,,
71d0e6f_a3705ce_ligand,-776.5,1.2613578119381952,1.2564357430734998,,
161113a_cd2d776_complex,-128.17666666666665,3.315223033087289,3.27707429887421,,
161113a_cd2d776_ligand,-127.72333333333331,0.5437770095885172,0.5414059351334525,,
5f80774_cd2d776_complex,53.35333333333333,1.13449386983493,1.1057844236917633,,
5f80774_cd2d776_ligand,55.74,0.3099648094592103,0.30222670012573843,,
0cd00d5_cd2d776_complex,-10.036666666666667,1.6496691369530951,1.5038664378367947,,
0cd00d5_cd2d776_ligand,5.023333333333333,0.3015767742897394,0.2904540912792581,,
161113a_9352ea3_complex,-47.71,0.39647843113957854,0.4675335351885428,,
161113a_9352ea3_ligand,-45.81,0.6400827099022572,0.658475540819961,,
161113a_5295938_complex,-30.96666666666667,0.44796004669446027,0.45463211002767934,,
161113a_5295938_ligand,-31.276666666666667,0.3385195557675435,0.3219641219344348,,
161113a_18bf4d8_complex,55.67333333333334,1.603990796452558,1.6002590752670158,,
161113a_18bf4d8_ligand,55.24,1.3018491926792384,1.2848702511791557,,
72c2cd4_c804203_complex,-259.63666666666666,1.3334541136378582,1.426579442914215,,
72c2cd4_c804203_ligand,-255.65666666666664,1.6934048395025783,1.621716175787667,,
72c2cd4_a500639_complex,-31.76,0.5474525008476986,0.5501258554385219,,
72c2cd4_a500639_ligand,-32.99666666666667,0.1686702702308947,0.17151140070362972,,
72c2cd4_daf354b_complex,68.07333333333334,1.04065676168502,0.8118030193330086,,
72c2cd4_daf354b_ligand,69.70333333333333,0.9865782840056592,0.9840159727297896,,
384fdc8_76bf269_complex,-96.70666666666666,1.4374290246280506,1.4087034329870751,,
384fdc8_76bf269_ligand,-98.01666666666667,0.4242292445168473,0.42734792547125994,,
59b1e4b_76bf269_complex,-82.27,0.5431532244738045,0.5050906046113451,,
59b1e4b_76bf269_ligand,-81.93333333333334,0.27799605301697367,0.28309995426104634,,
5f80774_84482d0_complex,220.42333333333332,2.041861537388074,2.0322537060679293,,
5f80774_84482d0_ligand,211.40333333333334,1.430135942154239,1.4150468665918947,,
56d0bad_f268661_complex,-48.47,0.8116963596529314,0.8271711066407624,,
56d0bad_f268661_ligand,-49.626666666666665,0.33549342997521164,0.303132940400684,,
56d0bad_f7adc8e_complex,-196.4533333333333,0.5191552819886307,0.43770737606508375,,
56d0bad_f7adc8e_ligand,-200.08,0.3218659080079251,0.31770899036692146,,
56d0bad_be092cb_complex,-91.81333333333333,0.32697692022667546,0.3145037401401901,,
56d0bad_be092cb_ligand,-92.98666666666666,0.38235952005873886,0.3628404506134292,,
f7bb716_fe2f25d_complex,27.343333333333334,1.720418476673873,1.6165254708708663,,
f7bb716_fe2f25d_ligand,10.346666666666666,0.23002721199105372,0.2285543956448114,,
a500639_f7bb716_complex,-148.38333333333333,3.8886936100590574,1.951148559199475,,
a500639_f7bb716_ligand,-142.28333333333333,0.49335766249396235,0.5092481613153282,,
9352ea3_a500639_complex,9.913333333333332,1.9447724980648688,1.9167102796683932,,
9352ea3_a500639_ligand,4.886666666666667,0.6452147567192333,0.658870815725101,,
357d2c4_c804203_complex,-92.07666666666667,1.2565522023501803,1.2347898527422108,,
357d2c4_c804203_ligand,-92.43,0.20214309884699494,0.21405077714549264,,
34ff3fd_f268661_complex,71.00666666666666,185.27454004992015,2.662397491308159,,
34ff3fd_f268661_ligand,66.42,0.5890956239878085,0.5645781020782247,,
34ff3fd_7b29e79_complex,169.44333333333336,3.7963704398591926,3.1687835942666527,,
34ff3fd_7b29e79_ligand,172.91,3.3065763915769493,3.270376261845516,,
1e0ef00_34ff3fd_complex,-45.403333333333336,1.2975485300684424,1.2836720920720015,,
1e0ef00_34ff3fd_ligand,-48.60333333333333,0.7379785528354386,0.5008947994390203,,
0cd00d5_34ff3fd_complex,-58.69666666666666,19.38397717698279,4.608519194654914,,
0cd00d5_34ff3fd_ligand,-50.32,1.4741295820758673,1.4713358535919283,,
34ff3fd_dd52b02_complex,189.65333333333334,2.3714417987552747,2.347999987054746,,
34ff3fd_dd52b02_ligand,189.76,2.636871873549892,2.374556320303094,,
34ff3fd_384fdc8_complex,223.86666666666667,3.088163909805297,0.8275781816997774,,
34ff3fd_384fdc8_ligand,228.1866666666667,0.8194142854057226,0.776990794887032,,
34ff3fd_dac4e5a_complex,262.44666666666666,2.3870894676047256,2.2300897349630815,,
34ff3fd_dac4e5a_ligand,262.36666666666673,1.794212654822597,1.7403854583860157,,
5295938_7871a46_complex,-74.97333333333334,0.570360701431182,0.564885504724685,,
5295938_7871a46_ligand,-77.49666666666667,0.544968907009212,0.5298475037660803,,
1e0ef00_5295938_complex,91.07,2.65489153630702,2.629607049736164,,
1e0ef00_5295938_ligand,95.88,0.7344172543380196,0.7354308908896614,,
1894d2d_74dff08_complex,121.35333333333334,3.826677395400718,3.688896966765361,,
1894d2d_74dff08_ligand,115.70666666666666,0.5375007261350901,0.4756132518346767,,
74dff08_d5921af_complex,34.28333333333333,2.3868361630074166,1.7932380879208423,,
74dff08_d5921af_ligand,43.446666666666665,0.340531100775146,0.33796157333983046,,
1894d2d_978b75e_complex,107.3,1.514109075248948,1.495159202024293,,
1894d2d_978b75e_ligand,106.79333333333334,0.26697778234071007,0.27378274003097525,,
1894d2d_3df1621_complex,-556.4900000000001,1.8824219406366325,1.3150760984713978,,
1894d2d_3df1621_ligand,-553.8933333333333,0.5462655491260772,0.5389789870064661,,
5b53f67_84482d0_complex,101.37333333333333,1.4569330226167538,1.3139787346576581,,
5b53f67_84482d0_ligand,92.74000000000001,1.380968695870346,1.402071683438958,,
384fdc8_84482d0_complex,-6.333333333333333,1.380537846793732,1.3523174381625145,,
384fdc8_84482d0_ligand,-13.253333333333336,1.4030306227207385,1.4000047190916847,,
357d2c4_84482d0_complex,198.13,5.166323697671152,3.7679939067478863,,
357d2c4_84482d0_ligand,200.97333333333333,1.258770830780898,1.2195636000843848,,
d2c5ae3_fadb8a6_complex,-76.13666666666667,2.0491767441560826,1.6511175478529696,,
d2c5ae3_fadb8a6_ligand,-64.35666666666667,0.371190610091602,0.4226123029830743,,
357d2c4_d2c5ae3_complex,51.71666666666667,1.161560254172576,1.080294738371739,,
357d2c4_d2c5ae3_ligand,50.60333333333333,0.8424232145156969,0.8414649021135264,,
d2c5ae3_dac4e5a_complex,191.76333333333332,1.8928529667331566,1.7462918338586797,,
d2c5ae3_dac4e5a_ligand,198.65333333333334,0.41215454865133905,0.4210901212340241,,
d2c5ae3_fe2f25d_complex,-38.13666666666666,2.759476334100374,2.354134621583632,,
d2c5ae3_fe2f25d_ligand,-54.93,0.3056242958607319,0.3080853966031461,,
d5921af_f268661_complex,130.96,1.0335281575239514,0.9204910242445131,,
d5921af_f268661_ligand,130.44000000000003,0.286997356287539,0.27365469278501064,,
7871a46_aa8f359_complex,-147.89666666666668,0.6629034943369341,0.6828578625827484,,
7871a46_aa8f359_ligand,-149.81333333333333,0.6489059524027194,0.5932487852148697,,
2de79b1_7871a46_complex,-129.6833333333333,2.5093737659119517,1.7126181555719,,
2de79b1_7871a46_ligand,-127.32,1.0359314401805413,1.0058300139387384,,
7871a46_a500639_complex,39.06,1.968624244143831,1.9229862846571053,,
7871a46_a500639_ligand,34.99,0.33160837599515347,0.35419099183059766,,
7871a46_a3705ce_complex,-533.32,0.87155775805809,0.8378139629093697,,
7871a46_a3705ce_ligand,-534.9033333333333,1.3276971286625132,1.3628142087373,,
5b53f67_a500639_complex,30.69333333333334,1.1289928479808282,1.1040319279291577,,
5b53f67_a500639_ligand,24.453333333333333,0.4585343454307186,0.47728744068721285,,
a500639_aa8f359_complex,-180.82000000000002,3.4501302484616447,3.0302845603204864,,
a500639_aa8f359_ligand,-184.18999999999997,0.732281020908712,0.7836558246370207,,
7b29e79_dd52b02_complex,26.353333333333335,0.7918129153408151,0.7711149294835211,,
7b29e79_dd52b02_ligand,21.203333333333333,0.15913110844215353,0.16512534524596584,,
384fdc8_7b29e79_complex,-60.86666666666667,0.35259286989938526,0.35639872917452087,,
384fdc8_7b29e79_ligand,-58.13999999999999,0.4476524267692842,0.44891954858003974,,
0cd00d5_fadb8a6_complex,-74.00333333333334,11011.570347551751,11.318867963191982,,
0cd00d5_fadb8a6_ligand,-53.623333333333335,0.9955610785930594,1.0971956832571907,,
357d2c4_dd52b02_complex,181.56000000000003,1.3758903992028158,1.3672175751003668,,
357d2c4_dd52b02_ligand,177.92333333333332,0.8171065998190513,0.8082096716623662,,
59b1e4b_dd52b02_complex,-17.816666666666666,0.793642313619219,0.7875055523199167,,
59b1e4b_dd52b02_ligand,-19.14666666666667,1.3980308317276162,1.3790810197503294,,
18bf4d8_dd52b02_complex,-46.78,1.0850405928397318,0.9917784926059827,,
18bf4d8_dd52b02_ligand,-53.449999999999996,0.5003492396138459,0.48284944341489594,,
72eb1aa_dd52b02_complex,-96.20666666666666,1.8878692876609429,1.8916248756945886,,
72eb1aa_dd52b02_ligand,-102.61,0.7116667923061977,0.7178913815877752,,
29c36fb_dd52b02_complex,-19.536666666666665,3.326543114710915,3.253960890786769,,
29c36fb_dd52b02_ligand,-25.346666666666664,1.970019103336477,1.9461507112886107,,
978b75e_d5921af_complex,56.82,0.8966361555541557,0.904906866833917,,
978b75e_d5921af_ligand,59.123333333333335,0.23589494940075648,0.24353294005958714,,
978b75e_d18e974_complex,41.49,22.807024504175498,1.4000179880309125,,
978b75e_d18e974_ligand,27.836666666666662,0.6248911130777115,0.623779031479432,,
be092cb_d5921af_complex,-98.56333333333333,1.8149007692528454,1.7769961313266691,,
be092cb_d5921af_ligand,-98.71999999999998,0.3122736704642852,0.3016723283582181,,
a500639_f7adc8e_complex,-248.13333333333333,38.48413556090193,5.578666289583884,,
a500639_f7adc8e_ligand,-239.51999999999998,0.6510346249044767,0.7359967666237277,,
384fdc8_be092cb_complex,-194.53,26.836107409923937,7.9274644066891415,,
384fdc8_be092cb_ligand,-178.37,0.8779571516808055,0.8514809194115609,,
384fdc8_daf354b_complex,-13.24,2.217125916454785,2.218904100281374,,
384fdc8_daf354b_ligand,-15.756666666666666,1.3111571766054302,1.3189961538780044,,
29c36fb_59b1e4b_complex,-1.14,0.6578668507575028,0.655435951817206,,
29c36fb_59b1e4b_ligand,-5.4433333333333325,0.6207521944236635,0.6177738138146313,,
3df1621_d18e974_complex,689.2399999999999,292.52852516405164,4.647867364404629,,
3df1621_d18e974_ligand,677.2066666666666,1.0767575840749135,1.0279268468281837,,
2de79b1_72eb1aa_complex,102.05333333333333,0.2366698909623513,0.2364862804033231,,
2de79b1_72eb1aa_ligand,102.99333333333334,0.1581390841011083,0.1566445653091608,,
0d31b4d_2de79b1_complex,117.06333333333333,0.3179679615692735,0.29676345819328104,,
0d31b4d_2de79b1_ligand,115.16000000000001,0.31597132910873366,0.3229547214990504,,
2de79b1_daf354b_complex,7.6000000000000005,1.498505112185153,1.4938961336392491,,
2de79b1_daf354b_ligand,4.996666666666666,1.7286297986518584,1.7036780148626496,,
18bf4d8_dac4e5a_complex,23.49333333333333,2.042260611056744,1.9413649056604532,,
18bf4d8_dac4e5a_ligand,18.62333333333333,0.8568516175854989,0.9125449900237305,,
a500639_dac4e5a_complex,113.80333333333333,0.6930399683232417,0.7261520484575757,,
a500639_dac4e5a_ligand,118.04333333333334,0.4843362372185848,0.4754463921780387,,
0d31b4d_72eb1aa_complex,217.73333333333335,0.43907260864397735,0.4247497389673364,,
0d31b4d_72eb1aa_ligand,217.25,0.2093281635563267,0.21208672887777488,,
0d31b4d_a3705ce_complex,-544.2133333333333,0.47157874968193814,0.4597297334683341,,
0d31b4d_a3705ce_ligand,-544.6666666666666,0.40330826707632395,0.4033656080314551,,
