,val,err_analyt,err_boot,framesA,framesB
384fdc8_daf354b_ligand_1,4.84,0.56,0.57,79.0,79.0
384fdc8_daf354b_complex_2,0.6,1.0,0.75,79.0,79.0
384fdc8_daf354b_ligand_2,4.8,0.55,0.62,79.0,79.0
384fdc8_daf354b_complex_3,-0.57,0.92,0.75,79.0,79.0
384fdc8_daf354b_ligand_3,3.51,0.76,0.63,79.0,79.0
29c36fb_59b1e4b_complex_1,6.95,1.31,1.04,79.0,79.0
29c36fb_59b1e4b_ligand_1,4.78,0.59,0.67,79.0,79.0
29c36fb_59b1e4b_complex_2,0.7,2.67,1.7,79.0,79.0
29c36fb_59b1e4b_ligand_2,4.75,0.64,0.71,79.0,79.0
29c36fb_59b1e4b_complex_3,8.71,1.15,1.02,79.0,79.0
29c36fb_59b1e4b_ligand_3,5.95,0.61,0.59,79.0,79.0
3df1621_d18e974_complex_1,759.01,139.86,4.27,79.0,79.0
3df1621_d18e974_ligand_1,734.07,1.22,1.19,79.0,79.0
3df1621_d18e974_complex_2,748.71,253.34,2.32,79.0,79.0
3df1621_d18e974_ligand_2,732.51,0.99,0.82,79.0,79.0
3df1621_d18e974_complex_3,745.64,57.24,5.34,79.0,79.0
3df1621_d18e974_ligand_3,733.7,1.41,0.83,79.0,79.0
2de79b1_72eb1aa_complex_1,99.31,0.39,0.43,79.0,79.0
2de79b1_72eb1aa_ligand_1,99.1,0.26,0.28,79.0,79.0
2de79b1_72eb1aa_complex_2,98.66,0.34,0.34,79.0,79.0
2de79b1_72eb1aa_ligand_2,99.21,0.27,0.24,79.0,79.0
2de79b1_72eb1aa_complex_3,96.67,0.37,0.34,79.0,79.0
2de79b1_72eb1aa_ligand_3,99.19,0.27,0.29,79.0,79.0
0d31b4d_2de79b1_complex_1,139.46,1.63,0.65,79.0,79.0
0d31b4d_2de79b1_ligand_1,130.81,0.36,0.38,79.0,79.0
0d31b4d_2de79b1_complex_2,136.51,1.26,1.16,79.0,79.0
0d31b4d_2de79b1_ligand_2,130.81,0.35,0.34,79.0,79.0
0d31b4d_2de79b1_complex_3,133.88,0.64,0.51,79.0,79.0
0d31b4d_2de79b1_ligand_3,130.01,0.36,0.35,79.0,79.0
2de79b1_daf354b_complex_1,27.35,0.66,0.63,79.0,79.0
2de79b1_daf354b_ligand_1,26.19,0.45,0.46,79.0,79.0
2de79b1_daf354b_complex_2,29.44,0.79,0.56,79.0,79.0
2de79b1_daf354b_ligand_2,26.45,0.42,0.37,79.0,79.0
2de79b1_daf354b_complex_3,21.34,1.11,0.69,79.0,79.0
2de79b1_daf354b_ligand_3,26.65,0.43,0.44,79.0,79.0
18bf4d8_dac4e5a_complex_1,21.57,3.82,1.7,79.0,79.0
18bf4d8_dac4e5a_ligand_1,11.53,1.49,1.28,79.0,79.0
18bf4d8_dac4e5a_complex_2,6.89,4.71,1.01,79.0,79.0
18bf4d8_dac4e5a_ligand_2,10.72,1.17,0.98,79.0,79.0
18bf4d8_dac4e5a_complex_3,9.04,2.85,3.59,79.0,79.0
18bf4d8_dac4e5a_ligand_3,9.85,1.38,1.46,79.0,79.0
a500639_dac4e5a_ligand_1,105.66,0.64,0.57,79.0,79.0
a500639_dac4e5a_ligand_2,105.15,0.67,0.55,79.0,79.0
a500639_dac4e5a_ligand_3,106.8,0.68,0.49,79.0,79.0
0d31b4d_72eb1aa_complex_1,233.34,0.49,0.46,79.0,79.0
0d31b4d_72eb1aa_ligand_1,233.79,0.65,0.6,79.0,79.0
0d31b4d_72eb1aa_complex_2,234.13,0.44,0.43,79.0,79.0
0d31b4d_72eb1aa_ligand_2,232.93,0.66,0.63,79.0,79.0
0d31b4d_72eb1aa_complex_3,234.5,0.43,0.44,79.0,79.0
0d31b4d_72eb1aa_ligand_3,233.26,0.51,0.51,79.0,79.0
0d31b4d_a3705ce_complex_1,-504.74,0.83,1.01,79.0,79.0
0d31b4d_a3705ce_ligand_1,-507.3,0.27,0.27,79.0,79.0
0d31b4d_a3705ce_complex_2,-508.19,0.55,0.55,79.0,79.0
0d31b4d_a3705ce_ligand_2,-502.41,0.65,0.37,79.0,79.0
0d31b4d_a3705ce_complex_3,-508.8,0.58,0.55,79.0,79.0
0d31b4d_a3705ce_ligand_3,-507.62,0.28,0.31,79.0,79.0
1e0ef00_71d0e6f_complex,280.99666666666667,4.731976150446531,4.174274150932358,,
1e0ef00_71d0e6f_ligand,280.9166666666667,1.3877483298893463,1.3698912108833443,,
71d0e6f_a500639_complex,-216.11666666666667,2.047178631062297,2.033924221024167,,
71d0e6f_a500639_ligand,-223.75333333333333,0.33816703802302267,0.33814590951822293,,
71d0e6f_a3705ce_complex,-769.3466666666667,1.1138162499184887,1.0077190318738545,,
71d0e6f_a3705ce_ligand,-769.5533333333333,0.5158839537803797,0.5020993134907222,,
161113a_cd2d776_complex,-147.94333333333333,2.9755138021904814,1.521671641229955,,
161113a_cd2d776_ligand,-152.26666666666668,0.4093011654201559,0.41741928746555956,,
5f80774_cd2d776_complex,14.86,0.8221808841091975,0.8083329818285773,,
5f80774_cd2d776_ligand,14.463333333333333,0.21198404599827175,0.21903201725555702,,
0cd00d5_cd2d776_complex,-30.400000000000002,2.274914387123385,1.7000906995456413,,
0cd00d5_cd2d776_ligand,-19.483333333333334,0.17498605566034472,0.16975468953313297,,
161113a_9352ea3_complex,21.156666666666666,1.1097152641890953,1.106129906525473,,
161113a_9352ea3_ligand,21.506666666666664,0.39335970832165584,0.3981583698463447,,
161113a_5295938_complex,-19.68,1.2683859163033635,1.2707692079339437,,
161113a_5295938_ligand,-26.393333333333334,0.2804787109011314,0.27757218430698405,,
161113a_18bf4d8_complex,59.89666666666667,3.468270407284682,2.384762920075455,,
161113a_18bf4d8_ligand,55.116666666666674,0.9067951333908453,0.8901796484010012,,
72c2cd4_c804203_complex,-205.33333333333334,3.8282255761316493,3.381178054687794,,
72c2cd4_c804203_ligand,-202.69333333333336,1.7372036196502298,1.705000497311971,,
72c2cd4_a500639_complex,-23.113333333333333,0.6136477811177055,0.583387658394734,,
72c2cd4_a500639_ligand,-26.113333333333333,0.2780655070948084,0.301663384599723,,
72c2cd4_daf354b_complex,96.33666666666666,1.9888639009851683,1.6375106450892347,,
72c2cd4_daf354b_ligand,92.65666666666668,0.6099652346165942,0.5741600411883607,,
384fdc8_76bf269_complex,-102.31333333333333,0.968649658905402,0.9415927440738767,,
384fdc8_76bf269_ligand,-104.13,1.2282959331057026,1.2224762999487568,,
59b1e4b_76bf269_complex,-92.50333333333333,0.8441785006725231,0.793609566547107,,
59b1e4b_76bf269_ligand,-92.95,0.1766793368868834,0.1808365978199765,,
5f80774_84482d0_complex,198.55333333333337,1.5368715095549206,1.5471935534223318,,
5f80774_84482d0_ligand,192.9,0.9653557452184064,0.9675740642690657,,
56d0bad_f268661_complex,-43.71333333333333,0.33166865817691027,0.3444282321687144,,
56d0bad_f268661_ligand,-44.39333333333334,0.291697763753902,0.2787069075621044,,
56d0bad_f7adc8e_complex,-227.34,1.0908746017868918,1.090129297716832,,
56d0bad_f7adc8e_ligand,-231.47333333333333,0.3214854024329723,0.31526088882245773,,
56d0bad_be092cb_complex,-88.91333333333334,0.5230820626836227,0.5000137575857818,,
56d0bad_be092cb_ligand,-87.68,0.3025344154069181,0.30722018357517233,,
f7bb716_fe2f25d_complex,66.77666666666669,0.662581070552911,0.4600846449567202,,
f7bb716_fe2f25d_ligand,49.32333333333333,0.19757790240834952,0.20113027728042368,,
a500639_f7bb716_complex,-149.15333333333334,1.1904384848895724,1.172721571894231,,
a500639_f7bb716_ligand,-148.46666666666667,0.4035292432890532,0.4151373677198643,,
9352ea3_a500639_complex,-64.75333333333333,1.855493587800429,0.8662442617342825,,
9352ea3_a500639_ligand,-61.556666666666665,0.3449815401553489,0.3597242993956447,,
357d2c4_c804203_complex,-75.06,2.4517204142703015,2.3927315430588947,,
357d2c4_c804203_ligand,-72.75666666666666,0.901900386311219,0.8560001627743861,,
34ff3fd_f268661_complex,56.03666666666667,29.09339362739145,4.049771950784144,,
34ff3fd_f268661_ligand,68.77666666666667,0.7064149523629258,0.6861432425846831,,
34ff3fd_7b29e79_complex,178.42,2.4786259532920774,2.4979462151701077,,
34ff3fd_7b29e79_ligand,173.41,0.7250211605016675,0.6170460846176772,,
1e0ef00_34ff3fd_complex,-47.626666666666665,2.238356960316089,2.2057731935741742,,
1e0ef00_34ff3fd_ligand,-47.583333333333336,0.599380739027851,0.5939754050040832,,
0cd00d5_34ff3fd_complex,-60.81,2.901377294625156,2.7416568247395015,,
0cd00d5_34ff3fd_ligand,-50.38666666666666,0.49274173546364364,0.5044614985137492,,
34ff3fd_dd52b02_complex,190.41333333333333,4.87719439842272,1.2061869857994094,,
34ff3fd_dd52b02_ligand,187.10999999999999,1.339967385602241,1.1065100468619664,,
34ff3fd_384fdc8_complex,220.5666666666667,3.9627663298899813,1.8059270665500704,,
34ff3fd_384fdc8_ligand,224.67,2.134369254828415,2.0834166643242606,,
34ff3fd_dac4e5a_complex,252.39000000000001,1.8207904469653104,1.6147209698093326,,
34ff3fd_dac4e5a_ligand,249.90333333333334,1.4154535481271533,1.3431616318502468,,
5295938_7871a46_complex,-74.27666666666666,1.7955036060769367,1.528951097517656,,
5295938_7871a46_ligand,-76.52999999999999,0.49540925913102285,0.5121715270049539,,
1e0ef00_5295938_complex,107.64999999999999,1.332858512450199,1.2691390133077258,,
1e0ef00_5295938_ligand,104.38333333333333,0.8377963152216374,0.8321453483833272,,
1894d2d_74dff08_complex,116.57,1.1256951825611903,0.9551326780919056,,
1894d2d_74dff08_ligand,111.39666666666666,0.945336242099943,0.9512023908754662,,
74dff08_d5921af_complex,12.336666666666666,0.9928841349112635,0.8062697770782384,,
74dff08_d5921af_ligand,22.143333333333334,0.3440027707353612,0.3319360250678277,,
1894d2d_978b75e_complex,50.14000000000001,1.3357556487261182,1.31092218705475,,
1894d2d_978b75e_ligand,45.46666666666667,0.28444260035927926,0.29740552051593994,,
1894d2d_3df1621_complex,-609.3866666666667,1.2012496724898412,0.888066917937458,,
1894d2d_3df1621_ligand,-605.06,0.6355662011803784,0.5932522750031961,,
5b53f67_84482d0_complex,100.57666666666667,3.9689697969827895,3.4851374231987173,,
5b53f67_84482d0_ligand,93.71666666666665,1.0613615357891732,1.038108052352668,,
384fdc8_84482d0_complex,-16.06,1.3831159825481456,1.4007037483987752,,
384fdc8_84482d0_ligand,-17.64666666666667,0.8823480422619492,0.8745944709366165,,
357d2c4_84482d0_complex,166.62333333333333,6.618750684700055,5.211077919189954,,
357d2c4_84482d0_ligand,161.34,1.1755215752665151,1.1462697912674826,,
d2c5ae3_fadb8a6_complex,-124.59333333333332,3.0178716815780007,2.6163003988136118,,
d2c5ae3_fadb8a6_ligand,-116.61333333333334,0.7212029350918523,0.7247298877987446,,
357d2c4_d2c5ae3_complex,58.76333333333333,0.6853456936792023,0.6673572154789349,,
357d2c4_d2c5ae3_ligand,57.053333333333335,0.2761521940602866,0.22658146170097998,,
d2c5ae3_dac4e5a_complex,146.03666666666666,2.812206740661893,2.8951869331715767,,
d2c5ae3_dac4e5a_ligand,150.89000000000001,0.8896543222171062,0.8627855683443372,,
d2c5ae3_fe2f25d_complex,-48.07666666666666,1.224859067243242,1.040661556841437,,
d2c5ae3_fe2f25d_ligand,-58.70333333333334,0.6524916745034961,0.6389756442899573,,
d5921af_f268661_complex,135.35999999999999,3.1805085076261346,3.125792828678592,,
d5921af_f268661_ligand,125.82666666666667,0.39321372881143624,0.41335410752086915,,
7871a46_aa8f359_complex,-162.70333333333335,2.115930709255593,2.129778717622644,,
7871a46_aa8f359_ligand,-167.73666666666665,0.5956018372261425,0.5946419907716054,,
2de79b1_7871a46_complex,-129.43333333333334,2.3337933821258967,2.2708217664696417,,
2de79b1_7871a46_ligand,-125.95666666666666,0.5226391891698516,0.509521325695835,,
7871a46_a500639_complex,41.723333333333336,1.247125482614898,0.8080008026015346,,
7871a46_a500639_ligand,34.64333333333334,0.18425595071300557,0.17572411251121492,,
7871a46_a3705ce_complex,-510.02,1.3783658865914297,1.2183725680926896,,
7871a46_a3705ce_ligand,-514.7366666666667,1.4589428401372795,1.4380449339763175,,
5b53f67_a500639_complex,31.326666666666668,1.719420013959612,1.6491002919002058,,
5b53f67_a500639_ligand,29.103333333333335,0.4829725071496518,0.5022361169340356,,
a500639_aa8f359_complex,-204.32000000000002,2.05347523344033,2.0412977035468343,,
a500639_aa8f359_ligand,-203.52333333333334,1.0047443668171787,1.008211877040208,,
7b29e79_dd52b02_complex,35.51,0.3288812677561845,0.3544766569959685,,
7b29e79_dd52b02_ligand,27.473333333333333,0.1653542843325637,0.16894480015868188,,
384fdc8_7b29e79_complex,-60.50666666666667,0.5623980515878525,0.5548660318275793,,
384fdc8_7b29e79_ligand,-57.36333333333334,0.4333330912684504,0.4417516642557564,,
0cd00d5_fadb8a6_complex,-83.96666666666667,20.807813413566112,4.430508299000662,,
0cd00d5_fadb8a6_ligand,-64.36666666666666,0.7593529851517357,0.5639181657052519,,
357d2c4_dd52b02_complex,146.16,1.7022139435219932,1.4796730557479307,,
357d2c4_dd52b02_ligand,148.19333333333333,0.6091813318162492,0.5600539024112083,,
59b1e4b_dd52b02_complex,-23.349999999999998,2.3271091851932795,2.2251374086500495,,
59b1e4b_dd52b02_ligand,-18.326666666666664,0.8841604837755295,0.8716886786309351,,
18bf4d8_dd52b02_complex,-47.120000000000005,8.369295434606904,7.117486800808876,,
18bf4d8_dd52b02_ligand,-45.03666666666667,0.7350929061168278,0.7616853715502179,,
72eb1aa_dd52b02_complex,-87.64999999999999,1.8165165108500667,2.1250009889565424,,
72eb1aa_dd52b02_ligand,-89.18333333333334,1.384435187915092,1.3636154988337321,,
29c36fb_dd52b02_complex,-13.729999999999999,2.22906463967699,1.9395768334381815,,
29c36fb_dd52b02_ligand,-14.18,0.9952845359811916,0.9986853676107222,,
978b75e_d18e974_complex,101.00666666666666,397.0503253820772,5.982813729364003,,
978b75e_d18e974_ligand,92.90333333333335,0.7229277918254529,0.742843889933937,,
be092cb_d5921af_complex,-93.17666666666666,5.419843013613176,5.085370833598617,,
be092cb_d5921af_ligand,-91.29,0.32090764756093937,0.3319149300482247,,
a500639_f7adc8e_complex,-281.48,7.802373978737049,2.1497781257520305,,
a500639_f7adc8e_ligand,-275.1366666666667,0.8127018908507747,0.8198319590404861,,
384fdc8_be092cb_complex,-175.34,3.1576848033917924,2.128750587407893,,
384fdc8_be092cb_ligand,-171.82000000000002,1.0489218366603437,1.0564116199701519,,
384fdc8_daf354b_complex,1.7333333333333332,1.5358568200348568,1.5174898705022908,,
384fdc8_daf354b_ligand,4.383333333333334,0.5173915357360931,0.502742648175179,,
29c36fb_59b1e4b_complex,5.453333333333333,2.2268041249186807,2.0837896610006013,,
29c36fb_59b1e4b_ligand,5.16,0.47824472829531084,0.501148375667229,,
3df1621_d18e974_complex,751.12,98.7572447618812,4.0898951915180755,,
3df1621_d18e974_ligand,733.4266666666666,0.8044767517349101,0.6698320453347262,,
2de79b1_72eb1aa_complex,98.21333333333332,0.6822230480792403,0.6847922962420552,,
2de79b1_72eb1aa_ligand,99.16666666666667,0.15247270157934606,0.15988408849221836,,
0d31b4d_2de79b1_complex,136.61666666666667,1.495235425143199,1.4111910701789705,,
0d31b4d_2de79b1_ligand,130.54333333333332,0.3038689751867904,0.293403418169882,,
2de79b1_daf354b_complex,26.043333333333337,2.0345555129652135,2.0116439369575274,,
2de79b1_daf354b_ligand,26.429999999999996,0.27930135117746024,0.2639526352603053,,
18bf4d8_dac4e5a_complex,12.5,4.368750346790211,3.992719399639039,,
18bf4d8_dac4e5a_ligand,10.700000000000001,0.8662605602655324,0.8269160315242862,,
0d31b4d_72eb1aa_complex,233.99,0.380334793004417,0.38232529787018826,,
0d31b4d_72eb1aa_ligand,233.32666666666668,0.3995194378373496,0.38195766320780483,,
0d31b4d_a3705ce_complex,-507.24333333333334,1.099668519589342,1.1157895172705137,,
0d31b4d_a3705ce_ligand,-505.77666666666664,1.4030612822229358,1.3930865083070438,,
