,val,err_analyt,err_boot,framesA,framesB
384fdc8_be092cb_ligand_3,-175.59,1.84,0.98,80.0,80.0
384fdc8_daf354b_complex_1,-7.28,0.85,0.67,80.0,80.0
384fdc8_daf354b_ligand_1,-11.75,0.53,0.64,80.0,80.0
384fdc8_daf354b_complex_2,-15.99,2.49,1.29,80.0,80.0
384fdc8_daf354b_ligand_2,-14.68,0.69,0.54,80.0,80.0
384fdc8_daf354b_complex_3,-6.02,1.07,0.99,80.0,80.0
384fdc8_daf354b_ligand_3,-16.28,0.82,0.71,80.0,80.0
29c36fb_59b1e4b_complex_1,-0.61,1.02,0.83,80.0,80.0
29c36fb_59b1e4b_ligand_1,-2.67,0.7,0.63,80.0,80.0
29c36fb_59b1e4b_complex_2,0.07,0.82,0.96,80.0,80.0
29c36fb_59b1e4b_ligand_2,-1.55,0.59,0.6,80.0,80.0
29c36fb_59b1e4b_complex_3,0.26,0.78,0.8,80.0,80.0
29c36fb_59b1e4b_ligand_3,-1.82,0.61,0.69,80.0,80.0
3df1621_d18e974_complex_1,678.64,106.87,2.76,80.0,80.0
3df1621_d18e974_ligand_1,668.43,1.22,1.15,80.0,80.0
3df1621_d18e974_complex_2,681.43,1127.67,2.52,80.0,80.0
3df1621_d18e974_ligand_2,664.66,1.36,1.47,80.0,80.0
3df1621_d18e974_complex_3,684.68,95.29,2.2,80.0,80.0
3df1621_d18e974_ligand_3,669.05,1.25,1.87,80.0,80.0
2de79b1_72eb1aa_complex_1,97.26,0.34,0.32,80.0,80.0
2de79b1_72eb1aa_ligand_1,98.36,0.23,0.23,80.0,80.0
2de79b1_72eb1aa_complex_2,98.33,0.32,0.28,80.0,80.0
2de79b1_72eb1aa_ligand_2,98.71,0.24,0.26,80.0,80.0
2de79b1_72eb1aa_complex_3,97.13,0.3,0.27,80.0,80.0
2de79b1_72eb1aa_ligand_3,98.85,0.22,0.25,80.0,80.0
0d31b4d_2de79b1_complex_1,143.32,0.51,0.4,80.0,80.0
0d31b4d_2de79b1_ligand_1,141.06,0.35,0.31,80.0,80.0
0d31b4d_2de79b1_complex_2,143.77,0.53,0.53,80.0,80.0
0d31b4d_2de79b1_ligand_2,141.21,0.36,0.36,80.0,80.0
0d31b4d_2de79b1_complex_3,143.38,0.53,0.52,80.0,80.0
0d31b4d_2de79b1_ligand_3,141.55,0.34,0.33,80.0,80.0
2de79b1_daf354b_complex_1,7.25,0.59,0.68,80.0,80.0
2de79b1_daf354b_ligand_1,7.12,0.38,0.33,80.0,80.0
2de79b1_daf354b_complex_2,8.26,0.56,0.46,80.0,80.0
2de79b1_daf354b_ligand_2,6.76,0.4,0.46,80.0,80.0
2de79b1_daf354b_complex_3,8.49,0.54,0.47,80.0,80.0
2de79b1_daf354b_ligand_3,6.31,0.36,0.3,80.0,80.0
18bf4d8_dac4e5a_complex_1,21.57,1.69,2.91,80.0,80.0
18bf4d8_dac4e5a_ligand_1,13.39,0.81,0.89,80.0,80.0
18bf4d8_dac4e5a_complex_2,8.71,3.2,1.46,80.0,80.0
18bf4d8_dac4e5a_ligand_2,11.46,0.82,0.8,80.0,80.0
18bf4d8_dac4e5a_complex_3,7.85,2.04,2.71,80.0,80.0
18bf4d8_dac4e5a_ligand_3,13.35,0.87,1.02,80.0,80.0
a500639_dac4e5a_complex_1,108.4,1.08,0.97,80.0,80.0
a500639_dac4e5a_ligand_1,107.62,0.45,0.41,80.0,80.0
a500639_dac4e5a_complex_2,105.55,0.69,0.64,80.0,80.0
a500639_dac4e5a_ligand_2,108.06,0.53,0.59,80.0,80.0
a500639_dac4e5a_complex_3,102.52,0.47,0.5,80.0,80.0
a500639_dac4e5a_ligand_3,107.99,0.47,0.51,80.0,80.0
0d31b4d_72eb1aa_complex_1,239.5,0.49,0.44,80.0,80.0
0d31b4d_72eb1aa_ligand_1,238.57,0.34,0.32,80.0,80.0
0d31b4d_72eb1aa_complex_2,238.87,0.41,0.44,80.0,80.0
0d31b4d_72eb1aa_ligand_2,238.92,0.36,0.38,80.0,80.0
0d31b4d_72eb1aa_complex_3,239.41,0.46,0.42,80.0,80.0
0d31b4d_72eb1aa_ligand_3,238.87,0.34,0.36,80.0,80.0
0d31b4d_a3705ce_complex_1,-521.39,0.39,0.4,80.0,80.0
0d31b4d_a3705ce_ligand_1,-521.87,0.32,0.31,80.0,80.0
0d31b4d_a3705ce_complex_2,-522.4,0.5,0.58,80.0,80.0
0d31b4d_a3705ce_ligand_2,-521.95,0.34,0.28,80.0,80.0
0d31b4d_a3705ce_complex_3,-522.08,0.46,0.55,80.0,80.0
0d31b4d_a3705ce_ligand_3,-522.32,0.32,0.37,80.0,80.0
1e0ef00_71d0e6f_complex,267.93333333333334,1.5899839692255442,1.5370377951050704,,
1e0ef00_71d0e6f_ligand,268.05,1.2745169629635962,1.262813913621823,,
71d0e6f_a500639_complex,-207.35999999999999,1.4320322283764746,1.3620317859700253,,
71d0e6f_a500639_ligand,-212.23333333333335,0.6049576768040075,0.5689612827512345,,
71d0e6f_a3705ce_complex,-794.5566666666667,3.1313330838270166,3.003627975168044,,
71d0e6f_a3705ce_ligand,-792.6199999999999,0.9071838814267854,0.910109642627217,,
161113a_cd2d776_complex,-132.41,1.2209504990765119,1.2212830658701905,,
161113a_cd2d776_ligand,-128.33666666666667,0.4536183081321187,0.4594321333849366,,
5f80774_cd2d776_complex,53.92666666666667,0.6913051529071896,0.6866915564107068,,
5f80774_cd2d776_ligand,54.92666666666667,0.3278025065824152,0.3282758529891814,,
0cd00d5_cd2d776_complex,2.1333333333333333,3.460088891900104,2.570069724111265,,
0cd00d5_cd2d776_ligand,8.33,0.33468820648783554,0.3109925198520705,,
161113a_9352ea3_complex,-54.03666666666666,1.0017905970852117,0.9975392083023338,,
161113a_9352ea3_ligand,-53.173333333333325,0.5270663098562242,0.5205181903066517,,
161113a_5295938_complex,-28.959999999999997,0.561373399480351,0.5629701322329357,,
161113a_5295938_ligand,-28.386666666666667,0.408106905186332,0.4077210593132325,,
161113a_18bf4d8_complex,57.696666666666665,0.7120373339986308,0.7587925559721179,,
161113a_18bf4d8_ligand,57.4,0.9473245685185814,0.9348017366753769,,
72c2cd4_c804203_complex,-248.43666666666664,2.6689805268358744,2.6511664168206024,,
72c2cd4_c804203_ligand,-250.03666666666666,1.32292482526061,1.3245707182337445,,
72c2cd4_a500639_complex,-21.753333333333334,0.3392265908908534,0.3442981238426949,,
72c2cd4_a500639_ligand,-21.01,0.36305839095556336,0.3393283838884979,,
72c2cd4_daf354b_complex,78.51666666666667,4.446134609633824,4.407618553472961,,
72c2cd4_daf354b_ligand,77.47666666666666,1.6012452855674428,1.6148153637248708,,
384fdc8_76bf269_complex,-101.13666666666667,2.0171349674214083,1.9867909615077062,,
384fdc8_76bf269_ligand,-101.83999999999999,0.7371224929379507,0.738881231769176,,
59b1e4b_76bf269_complex,-89.41000000000001,0.5000277981189198,0.5205722146856739,,
59b1e4b_76bf269_ligand,-89.19666666666667,0.1817655683121244,0.1823036608028781,,
5f80774_84482d0_complex,216.85333333333332,1.701715477021763,1.7109051494839516,,
5f80774_84482d0_ligand,209.5,1.0207766470756667,1.0199379821174122,,
56d0bad_f268661_complex,-50.14666666666667,0.5145004647836601,0.5070273794686336,,
56d0bad_f268661_ligand,-50.97,0.3910707997594968,0.3602397777178461,,
56d0bad_f7adc8e_complex,-207.65666666666667,0.8925147983345764,0.8768309514150061,,
56d0bad_f7adc8e_ligand,-211.77333333333334,0.4858752293350742,0.484877431647764,,
56d0bad_be092cb_complex,-96.83,0.7005481993392563,0.6952513972696662,,
56d0bad_be092cb_ligand,-94.40666666666668,0.37176311080193836,0.36777977075051616,,
f7bb716_fe2f25d_complex,8.376666666666667,3.015750616924641,1.3479964774508133,,
f7bb716_fe2f25d_ligand,-9.523333333333333,0.25084588531003227,0.2573042455151872,,
a500639_f7bb716_complex,-131.28333333333333,1.621293443671481,1.6383400121341098,,
a500639_f7bb716_ligand,-131.65333333333334,0.9575619885519286,0.9692555350749922,,
9352ea3_a500639_complex,19.406666666666666,1.0768823284888305,1.0817705404865436,,
9352ea3_a500639_ligand,16.17,0.4876220931032522,0.5413307601622733,,
357d2c4_c804203_complex,-87.47666666666667,0.8482072611469494,0.840327629342032,,
357d2c4_c804203_ligand,-85.67333333333333,0.6626040075371913,0.6673338826829287,,
34ff3fd_f268661_complex,42.03,134.13024968613277,4.712753229131137,,
34ff3fd_f268661_ligand,67.42666666666668,0.8506025843504785,0.9199863646699775,,
34ff3fd_7b29e79_complex,163.53333333333333,1.221094540713815,1.319564568464625,,
34ff3fd_7b29e79_ligand,168.1233333333333,2.821316024016291,2.605341480197894,,
1e0ef00_34ff3fd_complex,-51.826666666666675,0.8963358710939994,0.7426658690307923,,
1e0ef00_34ff3fd_ligand,-54.31666666666666,1.645884737877584,1.6042022140550767,,
0cd00d5_34ff3fd_complex,-57.04,4.634025714011141,4.53841321119559,,
0cd00d5_34ff3fd_ligand,-51.40333333333333,0.3057117543699128,0.2977611722790116,,
34ff3fd_dd52b02_complex,190.9466666666667,2.651167773754843,2.6951705949843117,,
34ff3fd_dd52b02_ligand,191.58,2.4262989589047383,2.3622921392965646,,
34ff3fd_384fdc8_complex,214.98666666666665,2.839627034148498,2.710199418577587,,
34ff3fd_384fdc8_ligand,222.71333333333334,1.9074909946308747,1.5269896260718354,,
34ff3fd_dac4e5a_complex,257.92333333333335,2.765203243259868,2.376531386413645,,
34ff3fd_dac4e5a_ligand,257.03666666666663,1.6514145085434104,1.6038831564452283,,
5295938_7871a46_complex,-83.74999999999999,0.9840298151509878,1.027467314641594,,
5295938_7871a46_ligand,-81.38666666666667,0.46743561700350933,0.4878479271509939,,
1e0ef00_5295938_complex,98.48666666666668,0.6420741704464953,0.5687235155287381,,
1e0ef00_5295938_ligand,100.21,0.32255032738274875,0.3257354718134094,,
1894d2d_74dff08_complex,119.60666666666667,0.9571982823789256,1.0410159148742995,,
1894d2d_74dff08_ligand,114.95666666666666,0.5582331514419001,0.5203095466132827,,
74dff08_d5921af_complex,56.56333333333333,2.4540013913322487,2.3668344812168267,,
74dff08_d5921af_ligand,61.653333333333336,0.3572449800246158,0.36063520013492817,,
1894d2d_978b75e_complex,68.05,1.8874942891045492,1.8646268196982547,,
1894d2d_978b75e_ligand,68.54666666666667,0.42871720642309424,0.430852655007659,,
1894d2d_3df1621_complex,-559.0966666666667,2.169367822692272,2.1808714347320697,,
1894d2d_3df1621_ligand,-556.83,0.7484601558509923,0.6892475749581685,,
5b53f67_84482d0_complex,99.39666666666666,2.122208500888456,2.0295136512462655,,
5b53f67_84482d0_ligand,89.12666666666667,0.6865645684649125,0.6341532636502712,,
384fdc8_84482d0_complex,-7.6499999999999995,0.7405323752269556,0.7306680000892453,,
384fdc8_84482d0_ligand,-13.446666666666667,1.988935867023566,1.976033489662398,,
357d2c4_84482d0_complex,213.19333333333336,25.94918851002466,3.1240367630805026,,
357d2c4_84482d0_ligand,201.45000000000002,1.0121987442592495,0.9343361999887466,,
d2c5ae3_fadb8a6_complex,-40.876666666666665,5.247365181828427,1.9810218073302568,,
d2c5ae3_fadb8a6_ligand,-30.363333333333333,0.5136739127211257,0.5570462228517398,,
357d2c4_d2c5ae3_complex,8.576666666666666,0.9869254812404807,0.9343783364932693,,
357d2c4_d2c5ae3_ligand,10.916666666666666,0.30711830625900133,0.3041692375684058,,
d2c5ae3_dac4e5a_complex,235.50666666666666,2.5290572980076944,2.6155771941977655,,
d2c5ae3_dac4e5a_ligand,237.63333333333333,0.8067616596630107,0.7965142770066977,,
d2c5ae3_fe2f25d_complex,6.213333333333334,3.21030819114893,3.0639516709839936,,
d2c5ae3_fe2f25d_ligand,-11.063333333333333,0.2404083828953184,0.22974505786471172,,
d5921af_f268661_complex,99.77,1.4231715931694566,1.3308297993773615,,
d5921af_f268661_ligand,102.21666666666665,0.2241153027482258,0.22902811100847584,,
7871a46_aa8f359_complex,-163.42999999999998,0.8356341795656511,0.770801580240701,,
7871a46_aa8f359_ligand,-166.42999999999998,0.44608190665337644,0.43693516783238534,,
2de79b1_7871a46_complex,-126.08333333333333,1.6028372830466455,1.2159769579342476,,
2de79b1_7871a46_ligand,-126.45333333333333,1.03003950583236,1.0056607115673717,,
7871a46_a500639_complex,36.63333333333333,1.8236703803327774,1.8098382072868877,,
7871a46_a500639_ligand,38.696666666666665,0.36612486059922333,0.36017425198304515,,
7871a46_a3705ce_complex,-542.0400000000001,2.9686851219657973,3.0599028268489774,,
7871a46_a3705ce_ligand,-537.4966666666666,0.9330168285672344,0.9095704641658628,,
5b53f67_a500639_complex,35.29333333333333,0.9821868310345252,0.9744247399142175,,
5b53f67_a500639_ligand,28.50666666666667,0.36786823273466485,0.3615545982191478,,
a500639_aa8f359_complex,-204.58,3.17530812440921,3.1293793752597825,,
a500639_aa8f359_ligand,-206.07333333333335,0.8863070627974411,0.8862632711005282,,
7b29e79_dd52b02_complex,33.64666666666667,0.3607849460701032,0.37935812640071237,,
7b29e79_dd52b02_ligand,26.863333333333333,0.19011104756247457,0.19128119482269634,,
384fdc8_7b29e79_complex,-62.10999999999999,0.5321763613810948,0.5378199189014767,,
384fdc8_7b29e79_ligand,-61.42666666666667,0.319745437287511,0.32729256255300015,,
0cd00d5_fadb8a6_complex,-46.083333333333336,38129261.213288456,16.551758463294274,,
0cd00d5_fadb8a6_ligand,-61.120000000000005,0.9946255777703298,0.9193774671967796,,
357d2c4_dd52b02_complex,185.21666666666667,2.4224429008386292,2.2413775983152124,,
357d2c4_dd52b02_ligand,181.59666666666666,0.6057433550620962,0.6129824244037756,,
59b1e4b_dd52b02_complex,-17.896666666666665,1.2446031872513443,1.23810168162158,,
59b1e4b_dd52b02_ligand,-20.093333333333334,0.38233332867142245,0.3870604478820639,,
18bf4d8_dd52b02_complex,-45.096666666666664,0.9937510727193489,1.0208600032801498,,
18bf4d8_dd52b02_ligand,-52.876666666666665,0.9626005701927164,0.9389328995471427,,
72eb1aa_dd52b02_complex,-97.31333333333333,2.541140353580281,2.5299985598239605,,
72eb1aa_dd52b02_ligand,-98.60000000000001,1.1583244683866365,1.1452693813444021,,
29c36fb_dd52b02_complex,-16.883333333333333,2.2556728580144285,2.192837842551291,,
29c36fb_dd52b02_ligand,-21.679999999999996,1.7036968849393774,1.6954020639543648,,
978b75e_d5921af_complex,115.84666666666665,0.37532545898907327,0.38663146391401115,,
978b75e_d5921af_ligand,115.39333333333332,0.25468714830807715,0.2719997145783991,,
978b75e_d18e974_complex,64.27666666666667,99.59595431540934,2.437003805848897,,
978b75e_d18e974_ligand,52.43333333333334,0.7991564165568297,0.7354206760733909,,
be092cb_d5921af_complex,-71.30333333333333,3.1569411376133374,3.16543709176792,,
be092cb_d5921af_ligand,-69.77,0.2509508698616098,0.2614671042026338,,
a500639_f7adc8e_complex,-261.69666666666666,48.25250199182844,3.3783109609249835,,
a500639_f7adc8e_ligand,-255.21333333333337,1.2519823353151405,1.2841422111389513,,
384fdc8_be092cb_complex,-189.12333333333333,328.4713499172785,2.532807336090418,,
384fdc8_be092cb_ligand,-174.00333333333333,1.1759305151308026,1.084930512345048,,
384fdc8_daf354b_complex,-9.763333333333334,2.726198472642305,2.622011755493461,,
384fdc8_daf354b_ligand,-14.236666666666666,1.1588760437622938,1.149943932125446,,
29c36fb_59b1e4b_complex,-0.09333333333333334,0.560939318909523,0.5400860399732369,,
29c36fb_59b1e4b_ligand,-2.013333333333333,0.4649152126166006,0.4596979734037994,,
3df1621_d18e974_complex,681.5833333333334,382.0448008638396,2.008338726791268,,
3df1621_d18e974_ligand,667.38,1.3342293411018884,1.42053622887521,,
2de79b1_72eb1aa_complex,97.57333333333334,0.3572510652820913,0.3505779525976038,,
2de79b1_72eb1aa_ligand,98.63999999999999,0.1754488270117075,0.1859837591197873,,
0d31b4d_2de79b1_complex,143.49,0.32421096190298176,0.30749378691620666,,
0d31b4d_2de79b1_ligand,141.27333333333334,0.23868142645714294,0.23025942356473345,,
2de79b1_daf354b_complex,8.0,0.4466082356465909,0.44318525218030824,,
2de79b1_daf354b_ligand,6.7299999999999995,0.2877166530225856,0.28573761665489966,,
18bf4d8_dac4e5a_complex,12.71,3.8589162234625247,3.901480566707013,,
18bf4d8_dac4e5a_ligand,12.733333333333334,0.6951398581475494,0.7309208785157988,,
a500639_dac4e5a_complex,105.49,1.4732200606620245,1.453759928069107,,
a500639_dac4e5a_ligand,107.89,0.3039484122336693,0.31476597278678475,,
0d31b4d_72eb1aa_complex,239.26,0.31369717451293366,0.30094555578851445,,
0d31b4d_72eb1aa_ligand,238.78666666666666,0.21515874374907715,0.23090860738689475,,
0d31b4d_a3705ce_complex,-521.9566666666666,0.3555287300766647,0.38317897766613906,,
0d31b4d_a3705ce_ligand,-522.0466666666667,0.22012158440934326,0.21284491884376258,,
