,val,err_analyt,err_boot,framesA,framesB
b2917d9_d363fad_ligand,-191.22000000000003,1.102268499818819,1.0059722502376067,,
151d931_b2917d9_complex,116.82,2.7428098864259702,2.449409203324377,,
151d931_b2917d9_ligand,114.98,0.8698682086903207,0.8501707176932825,,
0551d34_b2917d9_complex,25.23,0.8280580493815274,0.8495042392502856,,
0551d34_b2917d9_ligand,19.52,1.7420448110737907,1.7441432708452709,,
3cb0917_d363fad_complex,374.1333333333334,51.43661073355453,2.809848355700073,,
3cb0917_d363fad_ligand,376.69,2.8376053525309097,2.6035127176601582,,
d363fad_e996a33_complex,-135.4,3.304204890367086,3.332670644809904,,
d363fad_e996a33_ligand,-126.80333333333333,3.499866674288144,3.4234918958555287,,
40f93bc_b6facb2_complex,-26.676666666666666,0.8744657653910208,0.8703741703804914,,
40f93bc_b6facb2_ligand,-21.353333333333335,0.24316503572607961,0.23874611716601257,,
0681973_b6facb2_complex,-279.68,6.770457322433161,6.753162162322571,,
0681973_b6facb2_ligand,-286.49,0.46120780123144856,0.478482008172952,,
0681973_dd057b1_complex,-59.18666666666667,5.653074930321262,1.9754928362173403,,
0681973_dd057b1_ligand,-61.95000000000001,1.4814019638807019,1.4396862525267426,,
bc7848a_dd057b1_complex,147.32000000000002,3.8196637654386514,3.342382307218767,,
bc7848a_dd057b1_ligand,147.58666666666667,0.43037010461350067,0.42412474783972387,,
151d931_f895b60_complex,23.596666666666664,3.8049574553491596,2.40650046531969,,
151d931_f895b60_ligand,20.28666666666667,0.7673898535657673,0.763380755011228,,
c10fa56_f895b60_complex,-55.17333333333334,13.152489760496364,1.5666417744580037,,
c10fa56_f895b60_ligand,-79.71333333333332,1.1739215087498736,1.1194620121819034,,
9972075_f895b60_complex,-8.63,6.116335676145926,3.1542268217603517,,
9972075_f895b60_ligand,-4.55,1.1028281898978707,1.1219727958947017,,
06c56c5_151d931_complex,-127.71333333333332,1.3005983352848358,1.2296769673537424,,
06c56c5_151d931_ligand,-135.1833333333333,0.18649208278792914,0.1770280568064149,,
bc7848a_e996a33_complex,-183.53,2.6487070908746753,1.7460889772734345,,
bc7848a_e996a33_ligand,-180.18999999999997,1.2718152901198065,1.0748707395365988,,
40f93bc_71596eb_complex,-229.79666666666665,9.311732962363731,5.364283847271877,,
40f93bc_71596eb_ligand,-223.04999999999998,1.857162232529003,1.7403880753918004,,
40f93bc_6eaede8_complex,-242.9466666666667,2.6148939965071274,2.0393933641359285,,
40f93bc_6eaede8_ligand,-236.01,0.5262940711215501,0.5344289811186037,,
0551d34_0681973_complex,78.22333333333334,2.683367767701662,2.5811697428734903,,
0551d34_0681973_ligand,75.98666666666668,0.44808135140026334,0.4386249978821433,,
0551d34_67d7385_complex,-59.96333333333333,0.2582197460236946,0.2689664841307598,,
0551d34_67d7385_ligand,-58.49,0.25596661981193214,0.25231600679919997,,
c10fa56_d196d56_complex,-3.25,1.973990428940209,1.8149508681036315,,
c10fa56_d196d56_ligand,-10.696666666666667,0.7092954626576636,0.676900181780835,,
8ac9b74_c10fa56_complex,-90.65333333333332,2.189359474753882,1.4588235935580378,,
8ac9b74_c10fa56_ligand,-79.26666666666667,0.8064521959538954,0.8077778940867179,,
c10fa56_c43895d_complex,-543.5533333333333,137500.44567626162,6.324123768674452,,
c10fa56_c43895d_ligand,-560.3533333333334,3.133631859675167,1.7303201985703816,,
31ea4ce_71596eb_complex,-418.53000000000003,28.819995697261458,3.9795996213068885,,
31ea4ce_71596eb_ligand,-423.8533333333333,0.9812585179817638,0.9284698667489062,,
67d7385_71596eb_complex,-339.74333333333334,7.030322247609443,2.062858036529087,,
67d7385_71596eb_ligand,-354.4666666666667,1.098321574282126,1.1327401355379105,,
3a5ec71_8ac9b74_complex,-69.22333333333333,2.1996759175502127,2.2474929986082093,,
3a5ec71_8ac9b74_ligand,-65.88666666666666,1.1156944513533005,1.124937900196269,,
337ebab_a49ff60_complex,44.160000000000004,0.807803858432947,0.6300743764630041,,
337ebab_a49ff60_ligand,37.416666666666664,0.3629639877472089,0.3532483107367627,,
9972075_a49ff60_complex,96.38666666666667,2.7938907129213173,2.9136758117623613,,
9972075_a49ff60_ligand,86.07666666666667,0.7950400872872588,0.7841886220962045,,
932532b_a49ff60_complex,12.34666666666667,4.369155735101244,2.887532180087468,,
932532b_a49ff60_ligand,17.69,0.2180974851939952,0.2488669932268758,,
337ebab_9972075_complex,-45.836666666666666,1.5333187587500805,1.5660457970595918,,
337ebab_9972075_ligand,-45.23333333333333,0.8516452692140724,0.8671259133974809,,
d196d56_e36e8ac_complex,128.99333333333334,3.9963448027197517,3.0770247914749764,,
d196d56_e36e8ac_ligand,106.64333333333333,0.8307678518541244,0.8235694230120564,,
8ac9b74_e36e8ac_complex,13.230000000000002,1.3236594187111934,1.2952111086684306,,
8ac9b74_e36e8ac_ligand,16.886666666666667,0.6617852249895647,0.6376753534264746,,
0681973_e36e8ac_complex,28.003333333333334,3.38561558883451,3.3094630856095892,,
0681973_e36e8ac_ligand,23.313333333333333,0.2658619790803221,0.2603005883950574,,
06c56c5_31ea4ce_complex,-24.64333333333333,0.462123047857134,0.4616573449176962,,
06c56c5_31ea4ce_ligand,-28.439999999999998,0.28488517663429475,0.29201114171941633,,
31ea4ce_67d7385_complex,-69.88666666666666,0.587081113972773,0.5850000789274873,,
31ea4ce_67d7385_ligand,-69.29666666666668,0.16617910587403617,0.15985941805635806,,
0681973_67d7385_complex,-142.33666666666667,2.649008501951728,2.3400010822103194,,
0681973_67d7385_ligand,-132.65666666666667,1.9033862747614172,1.8953074917133947,,
396f6c0_c43895d_complex,-117.93,28.56877325903208,4.852047170125549,,
396f6c0_c43895d_ligand,-123.92,3.1192293654818397,2.393966614961017,,
6eaede8_932532b_complex,415.24666666666667,2.909881014515145,2.6373025977471802,,
6eaede8_932532b_ligand,415.06666666666666,0.5610351993724411,0.5927501178742013,,
6eaede8_bc7848a_complex,284.9266666666667,4.048583475809165,3.3040587333985125,,
6eaede8_bc7848a_ligand,289.9666666666667,0.6847687390512355,0.725868113465187,,
